OBJECTID,Moose density 2016,Moose density 2017,Elk density 2016,Elk density 2017,Moose catchability 2016,Moose catchability+density 2016,Moose catchability 2017,Moose catchability+density 2017,Elk catchability 2016,Elk catchability+density 2016,Elk catchability 2017,Elk catchability+density 2017
4642,6.25,6.25,0,0,0.0139684,0.009571,0.0040122,0.0033761,0.0021921,0.0034546,0.0018831,0.0038736
4643,2.0833299,2.0833299,0,0,0.0161859,0.008642,0.0037971,0.0029158,0.0021573,0.0032413,0.0021211,0.0045845
4644,0,0,0,0,0.0179795,0.028424,0.0040197,0.0026709,0.0018314,0.0018631,0.0020903,0.0043503
4645,0,0,0,0,0.0227932,0.0291421,0.00532,0.0020793,0.0030694,0.0015785,0.0041615,0.0066937
4646,0,2.0833299,0,0,0.0176463,0.0254433,0.0057166,0.0035669,0.0059247,0.0058664,0.0040199,0.0072729
4647,0,0,0,0,0.0179681,0.0305454,0.0061647,0.0025948,0.0073452,0.0048007,0.0045426,0.0069048
4648,0,0,0,0,0.0165156,0.0278748,0.004555,0.0047125,0.0040169,0.0048323,0.0032006,0.0076719
4649,2.0833299,2.0833299,0,0,0.0174341,0.0225233,0.0048565,0.0050041,0.0039315,0.0026935,0.0035955,0.0074733
4650,0,0,0,0,0.0335938,0.0199997,0.0088445,0.0018359,0.0065924,0.0008878,0.014216,0.0138903
4651,4.1666698,4.1666698,0,0,0.0200909,0.0199169,0.0046156,0.0034807,0.002077,0.0015525,0.0029346,0.0055294
4652,0,6.25,2.0833299,0,0.0205067,0.0256733,0.0048757,0.005092,0.0031098,0,0.0043377,0.00979
4653,0,0,0,0,0.0348831,0.031841,0.0053088,0.0238379,0.0168773,0.0277307,0.0273227,0.154194
4654,2.0833299,2.0833299,0,0,0.017862,0.025369,0.0044942,0.0037927,0.0030707,0.0032969,0.0032679,0.0073297
4655,0,2.0833299,0,0,0.0143571,0.0278104,0.0043318,0.0032486,0.0029896,0.0034164,0.0024123,0.0050264
4656,0,0,0,0,0.0170926,0.021139,0.0048814,0.0036135,0.0028836,0.002844,0.0030405,0.0059431
4657,0,0,0,0,0.0160027,0.0204576,0.0051531,0.0039541,0.0047518,0.0044822,0.0036735,0.0072953
4658,0,0,0,0,0.0068234,0.0125982,0.0041648,0.0054033,0.0016441,0.0063589,0.001058,0.0026648
4659,0,0,0,0,0.0110077,0.0000141,0.0019548,0.0008508,0.0036273,0.0103382,0.0017916,0.0031848
4660,0,0,0,0,0.0073154,0.0032452,0.0036419,0.0029785,0.0018419,0.0074083,0.0011626,0.0022835
4661,0,0,0,0,0.0065984,0.0008311,0.0027198,0.0024306,0.0019211,0.0012788,0.0005987,0.0006698
4662,0,0,0,0,0.0085037,0.0028486,0.0027269,0.0026916,0.0022058,0.006442,0.0009811,0.002445
4663,0,0,0,0,0.0078602,0.022174,0.0032719,0.0044558,0.0017014,0.0077461,0.0009279,0.0023335
4664,2.0833299,2.0833299,0,0,0.0079197,0.0198191,0.0032601,0.0044616,0.0015691,0.0059085,0.0008782,0.00211
4665,0,0,0,0,0.006438,0.0127128,0.0040425,0.0058791,0.002564,0.0120986,0.0013862,0.0032006
4666,0,0,0,0,0.0072066,0.0150835,0.0035185,0.0054243,0.0021781,0.0076784,0.0010388,0.002427
4667,0,0,0,0,0.0097142,0.0206053,0.0031627,0.0050602,0.00144,0.0051816,0.000997,0.0024178
4668,0,0,0,0,0.0053548,0.0087614,0.003845,0.0072793,0.0028083,0.002111,0.0007875,0.0010163
4669,0,0,0,0,0.0069049,0.0159526,0.0033023,0.0049047,0.0015951,0.0007839,0.0004902,0.0005576
4670,0,0,0,0,0.0097972,0.0185688,0.0032246,0.0085152,0.0023647,0.0047305,0.0010633,0.0027744
4671,2.0833299,2.0833299,0,0,0.0072553,0.0067229,0.0055192,0.0140556,0.0043436,0.0213677,0.003324,0.0070179
4672,0,0,0,0,0.0086219,0.023728,0.0035944,0.0051875,0.0024501,0.0051948,0.0010774,0.0022364
4673,0,0,0,0,0.009191,0.033711,0.0034345,0.0045632,0.0029908,0.0066941,0.001078,0.0022512
4674,10.4167004,10.4167004,0,0,0.0095356,0.0290859,0.0041534,0.0100785,0.00822,0.0405537,0.0016788,0.003595
4675,0,0,0,0,0.0085234,0.0550317,0.0037681,0.0049074,0.0086107,0.0100906,0.0011049,0.0023273
4676,0,0,0,0,0.0121231,0.0256031,0.0039145,0.0062416,0.002527,0.005747,0.0013062,0.0023068
4677,0,0,0,0,0.008911,0.0246064,0.0042222,0.0047583,0.002795,0.0054731,0.0011126,0.001623
4678,0,0,0,0,0.0123527,0.034318,0.0036849,0.0053245,0.0026563,0.0052574,0.0013359,0.0023607
4679,0,0,0,0,0.0068618,0.114542,0.0036626,0.0036864,0.0212078,0.0230198,0.0012733,0.002484
4680,8.3333302,4.1666698,0,0,0.0095049,0.0618726,0.0035167,0.0035325,0.0072843,0.0078127,0.0009726,0.001547
4681,0,0,0,0,0.0182423,0.316978,0.0029558,0.0085001,0.0043067,0.0042378,0.0011364,0.0056368
4682,2.0833299,2.0833299,0,0,0.0177848,0.052472,0.0035748,0.0041746,0.0019582,0.003015,0.0011233,0.0015274
4683,0,0,0,0,0.0049046,0.0729002,0.0048206,0.0022289,0.0287156,0.0142443,0.0011126,0.0009928
4684,0,0,0,0,0.006906,0.106995,0.0048428,0.0014872,0.0150163,0.0302555,0.0011407,0.0007503
4685,6.25,6.25,0,0,0.0121934,0.0548615,0.0047845,0.0031163,0.0064967,0.010611,0.001409,0.0009748
4686,0,0,0,0,0.0192986,0.0488869,0.0056232,0.0042084,0.0044949,0.0052112,0.0023344,0.0016219
4687,0,0,0,0,0.0279139,0.0823169,0.0056562,0.0039692,0.0049456,0.0069546,0.003073,0.0019607
4688,6.25,6.25,0,0,0.042689,0.0448865,0.0068202,0.008921,0.0061283,0.0035471,0.0057143,0.0034387
4689,2.0833299,2.0833299,0,0,0.0555289,0.001857,0.0050071,0.0034723,0.0044213,0.0019651,0.0041382,0.0019474
4690,0,0,0,0,0.0000801,0,0.0024938,0.0149025,0.0271438,0.017513,0.0097089,0.0190517
4691,0,0,0,0,0.0003175,0,0.0037861,0.0115341,0.016485,0.0119584,0.0071352,0.0080009
4692,0,0,0,0,0.0003422,0,0.0046031,0.0133311,0.0111511,0.011327,0.0051823,0.004793
4693,0,0,0,0,0.0011329,0.0000015,0.0055662,0.0149278,0.017682,0.0078827,0.0057552,0.0015098
4694,0,0,0,0,0.0200977,0.221074,0.0054277,0.0029877,0.038885,0.0132712,0.0016563,0.0004606
4695,2.0833299,2.0833299,0,0,0.0214295,0.181524,0.0047192,0.0035454,0.0081428,0.0047239,0.0012832,0.0006566
4696,0,0,0,0,0.0305439,0.0660429,0.0048115,0.005241,0.0021109,0.0023638,0.0017053,0.0011574
4697,6.25,2.0833299,0,0,0.0281665,0.0815781,0.0041476,0.0063246,0.0039731,0.0038511,0.0019895,0.0020971
4698,0,0,0,0,0.0349169,0.113046,0.0042315,0.0045921,0.0022461,0.0022692,0.0015313,0.0011539
4699,0,0,0,0,0.011499,0.116773,0.0059561,0.0033933,0.0223476,0.0067118,0.0016141,0.0007279
4700,2.0833299,0,0,0,0.0230721,0.140391,0.0063037,0.003052,0.0082389,0.0168251,0.0019008,0.0005009
4701,0,0,0,0,0.153459,0.0558833,0.0166286,0.0197813,0.0148679,0.0077753,0.0042257,0.00056
4702,0,0,0,0,0.0403954,0.0393024,0.0069843,0.0129598,0.0058489,0.0043824,0.0029906,0.0009794
4703,0,0,0,0,0.0001019,0,0.0035304,0.019606,0.0195443,0.0197869,0.0066956,0.0083547
4704,0,0,0,0,0.0000105,0,0.002412,0.0179421,0.0220846,0.0255588,0.0062686,0.014368
4705,0,0,0,0,0.0000234,0,0.0028988,0.0178623,0.0183545,0.0347127,0.0059956,0.014907
4706,0,0,0,0,0.0024235,0.0000666,0.0051233,0.008568,0.0043116,0.0065441,0.0020778,0.0025476
4707,0,0,0,0,0.0206124,0.043638,0.0047463,0.0060887,0.0028452,0.0027537,0.0018487,0.0014638
4708,0,0,0,0,0.0130692,0.0365979,0.0055022,0.0051808,0.0060587,0.007522,0.0022323,0.0017392
4709,0,4.1666698,6.25,0,0.0148889,0.0275982,0.0056088,0.006531,0.0042755,0,0.0028449,0.0022311
4710,0,2.0833299,2.0833299,0,0.0142264,0.033495,0.005532,0.0044973,0.0042911,0,0.0023737,0.0021016
4711,0,0,0,0,0.0195405,0.0392548,0.0051969,0.0034193,0.0024961,0.0020941,0.0018734,0.0013817
4712,6.25,2.0833299,0,0,0.0215556,0.0319673,0.0057823,0.0032934,0.0031976,0.0016697,0.0021073,0.0012339
4713,0,0,6.25,6.25,0.0347564,0.0397811,0.0075402,0.0030214,0.0038886,0,0.0043268,0
4714,0,0,0,0,0.0301563,0.0553523,0.0061763,0.0040511,0.0034807,0.0019279,0.0027526,0.0013963
4715,0,0,0,6.25,0.0435811,0.0625969,0.006746,0.0045409,0.0032125,0.0009295,0.0034793,0
4716,8.3333302,8.3333302,6.25,10.4167004,0.0447196,0.108764,0.0059347,0.0089889,0.0094267,0,0.0040954,0
4717,0,0,0,0,0.0686944,0.0990277,0.0076594,0.0055293,0.0033515,0.0009402,0.0039451,0.0009189
4718,6.25,2.0833299,0,0,0.294549,0.0273173,0.0424474,0.013621,0.0394824,0.0037905,0.0652395,0.0017427
4719,2.0833299,0,0,0,0.0248897,0.0017478,0.0105062,0.0072089,0.0057903,0.0019422,0.0058663,0.0012718
4720,0,0,0,0,0.165026,0.0795577,0.0133077,0.0089084,0.005079,0.0001928,0.0028973,0.0000452
4721,0,0,0,0,0.0312344,0.0319601,0.0087643,0.0072674,0.0058684,0.0018642,0.0050373,0.00133
4722,2.0833299,2.0833299,0,0,0.0290678,0.0414343,0.0066248,0.0047964,0.0031353,0.0014875,0.002822,0.0012617
4723,0,0,0,0,0.0227171,0.0191276,0.0087711,0.0039846,0.0024662,0.0011125,0.0029382,0.0012091
4724,0,0,0,0,0.0192814,0.0065464,0.0116746,0.0068113,0.0023492,0.0025687,0.0023446,0.0012941
4725,0,0,0,0,0.0157929,0.0096967,0.0152099,0.0078196,0.0063105,0.0064936,0.0076338,0.00352
4726,0,0,0,0,0.0219182,0.0268639,0.0081449,0.0039042,0.0035252,0.00088,0.0040703,0.0022092
4727,4.1666698,0,0,0,0.022556,0.0281491,0.0057088,0.0047958,0.0029014,0.0015633,0.0026904,0.0024006
4728,0,0,0,0,0.0246846,0.0371454,0.0052795,0.0064235,0.0018307,0.0023821,0.0023299,0.0034142
4729,0,0,0,0,0.0173191,0.104316,0.0048811,0.0128078,0.0043629,0.0028265,0.0023553,0.0068277
4730,2.0833299,0,0,0,0.011439,0.0275745,0.0045232,0.0068271,0.0038681,0.0039711,0.0011106,0.0022294
4731,2.0833299,4.1666698,0,0,0.0095906,0.0226608,0.0049059,0.0088088,0.0091735,0.0049097,0.002447,0.0030708
4732,0,0,0,0,0.0143857,0.0251151,0.0052691,0.0057479,0.0023519,0.0038189,0.0019832,0.0026374
4733,8.3333302,8.3333302,0,0,0.0189857,0.0454802,0.0047044,0.0040767,0.0005528,0.0008123,0.0007049,0.0011313
4734,4.1666698,4.1666698,0,0,0.0143342,0.0127058,0.0054572,0.0038348,0.0006337,0.0020051,0.000895,0.0014592
4735,0,0,0,0,0.0096513,0.0111671,0.0074497,0.009288,0.0092104,0.0312873,0.0063667,0.0116689
4736,2.0833299,2.0833299,0,0,0.0115434,0.0368331,0.0055554,0.0028306,0.0039862,0.00394,0.0018991,0.0024972
4737,0,0,0,0,0.0168012,0.0240059,0.0046676,0.0044568,0.0023148,0.0036628,0.0023362,0.0042779
4738,0,0,0,0,0.013222,0.0412197,0.0046774,0.0038041,0.0045872,0.0050344,0.0022609,0.0045138
4739,2.0833299,0,0,0,0.0152354,0.0195752,0.0051904,0.0039428,0.0032862,0.0036588,0.0028173,0.0048678
4740,0,0,0,0,0.0228384,0.0336813,0.0058524,0.0034134,0.0013968,0.0009339,0.0021113,0.0037878
4741,0,0,0,0,0.0115084,0.0187291,0.0049651,0.0034569,0.00202,0.0021303,0.0012867,0.0025109
4742,6.25,0,0,0,0.0127799,0.020826,0.005414,0.0014983,0.0005212,0.0007896,0.0007442,0.0008642
4743,2.0833299,0,0,0,0.0122965,0.0206178,0.0060728,0.0014138,0.0005824,0.00085,0.0008635,0.0011348
4744,0,0,0,0,0.016664,0.0175825,0.0057456,0.0025352,0.0038188,0.0024873,0.0043397,0.0052927
4745,2.0833299,0,0,0,0.0006898,0.0000006,0.0057729,0.0034816,0.0063033,0.0062262,0.0059473,0.0103925
4746,4.1666698,4.1666698,0,0,0.0121434,0.0120229,0.0050644,0.0033619,0.0023801,0.0024372,0.0022012,0.0033918
4747,0,0,0,0,0.0099362,0.0135529,0.0055407,0.002665,0.0018567,0.0032999,0.0016978,0.002849
4748,14.5832996,10.4167004,0,0,0.007663,0.005881,0.0077102,0.0046907,0.0077064,0.0027813,0.0070949,0.0030436
4749,0,0,0,4.1666698,0.0132822,0.0206427,0.0042577,0.003204,0.0026199,0.0028081,0.0021737,0
4750,0,0,0,0,0.0143948,0.0183633,0.0046153,0.0044078,0.0030185,0.0052413,0.0033362,0.0077456
4751,6.25,6.25,0,0,0.0169988,0.0102376,0.0054781,0.0103337,0.0057067,0.015441,0.0043997,0.0128192
4752,0,2.0833299,0,0,0.0104346,0.0031685,0.0050262,0.0095785,0.0055412,0.0103795,0.0037882,0.0106743
4753,0,0,0,0,0.0153802,0.028871,0.0034905,0.0032925,0.001601,0.0024837,0.001558,0.0039103
4754,4.1666698,6.25,0,0,0.016919,0.0154693,0.0038912,0.0110381,0.0035806,0.0069655,0.0024039,0.0078706
4755,2.0833299,2.0833299,0,0,0.0170957,0.0251892,0.0034842,0.0052732,0.0017722,0.0039521,0.0020461,0.0060768
4756,0,0,0,0,0.0141557,0.0239183,0.0037812,0.0038755,0.0019903,0.0049545,0.0019277,0.0050281
4757,2.0833299,4.1666698,0,0,0.0121341,0.0190788,0.0039114,0.0039497,0.0024399,0.0044004,0.0018357,0.0044011
4758,2.0833299,2.0833299,0,0,0.0123309,0.0158533,0.0042561,0.0041499,0.0022601,0.0066554,0.00229,0.0056389
4759,0,0,0,0,0.0134053,0.0248222,0.0040541,0.002768,0.0020599,0.0033579,0.0019136,0.0041386
4760,2.0833299,6.25,0,0,0.0115955,0.029993,0.0041454,0.0027265,0.0030154,0.0030646,0.0016571,0.0033803
4761,0,0,0,0,0.0149482,0.030781,0.0046302,0.0024711,0.002709,0.0036132,0.0019649,0.0038405
4762,0,0,0,0,0.013675,0.0312098,0.0043339,0.0024755,0.0027339,0.0033867,0.0018408,0.0036219
4763,0,0,0,0,0.0138485,0.0270487,0.0038249,0.0033266,0.0022411,0.0029663,0.0018173,0.0042054
4764,0,4.1666698,0,0,0.0162778,0.0293669,0.0041294,0.005671,0.0023571,0.0034003,0.0024428,0.0063414
4765,0,0,0,0,0.021572,0.02355,0.0032575,0.0071929,0.0074132,0.0026088,0.0030952,0.0076248
4766,0,2.0833299,0,0,0.0170768,0.0262055,0.004864,0.005299,0.0049513,0.004016,0.0042905,0.0093698
4767,2.0833299,0,0,0,0.0174716,0.0207083,0.0045309,0.0032521,0.0025354,0.0024567,0.0031387,0.0065266
4768,0,0,0,0,0.0115117,0.0287673,0.0051143,0.0058563,0.01285,0.0133257,0.0056377,0.0169225
4769,0,4.1666698,0,0,0.0194487,0.0277723,0.004717,0.0036636,0.0027587,0.0024674,0.0034784,0.0073033
4770,2.0833299,2.0833299,0,0,0.014462,0.0152653,0.0069632,0.0024791,0.001785,0.0020358,0.0027829,0.0045798
4771,0,0,0,0,0.0116475,0.00563,0.0102018,0.0075522,0.0137808,0.0188968,0.0177163,0.0332955
4772,4.1666698,4.1666698,0,0,0.0124765,0.0117958,0.0054997,0.0061953,0.0037183,0.0034113,0.0032574,0.0063374
4773,4.1666698,2.0833299,0,0,0.0041875,0.0041905,0.0068973,0.0152461,0.0043181,0.026593,0.0030824,0.0060536
4774,2.0833299,2.0833299,0,0,0.0063663,0.0148081,0.0038224,0.0058052,0.0024176,0.0089438,0.001119,0.0025709
4775,0,0,0,0,0.0089135,0.0241922,0.0032809,0.0068409,0.0018386,0.0064053,0.0011634,0.0033772
4776,0,0,0,0,0.008861,0.0080382,0.0032837,0.0026485,0.0006191,0.001428,0.0004215,0.0008708
4777,0,0,0,0,0.0062405,0.0176735,0.0039973,0.0066156,0.0036769,0.0183874,0.0015721,0.0041277
4778,0,0,0,0,0.0040597,0.0061882,0.0059357,0.0104963,0.0063689,0.0373213,0.0027174,0.0055535
4779,0,0,0,0,0.0069189,0.0202211,0.0034221,0.0044837,0.0022392,0.0078284,0.0009822,0.0022415
4780,0,0,0,0,0.0042495,0.0194588,0.004634,0.0033015,0.0037467,0.0184008,0.0009519,0.0017322
4781,0,0,0,0,0.0026515,0.0079099,0.0057717,0.0100139,0.0334211,0.149535,0.0037051,0.0066562
4782,0,0,0,0,0.0099528,0.0250936,0.0030545,0.0049822,0.001495,0.0042578,0.0009146,0.0022943
4783,4.1666698,4.1666698,2.0833299,0,0.0055595,0.0081954,0.0036344,0.0112556,0.0045709,0,0.0010265,0.0015058
4784,0,0,0,0,0.0072502,0.0154533,0.002906,0.007036,0.0026309,0.0012697,0.000647,0.0009437
4785,0,0,0,0,0.0075081,0.0134021,0.0031643,0.010716,0.0040886,0.0022985,0.0010393,0.0016971
4786,4.1666698,4.1666698,0,0,0.0075123,0.0251255,0.0035546,0.0053859,0.0037399,0.0097793,0.0010849,0.002198
4787,0,0,0,0,0.007138,0.0148723,0.0041377,0.0069046,0.003262,0.0056252,0.0012603,0.0020517
4788,2.0833299,0,0,0,0.0079393,0.0211061,0.004413,0.0036455,0.0013973,0.0037055,0.0007691,0.0011953
4789,4.1666698,0,0,0,0.0103426,0.0249227,0.0040229,0.0057444,0.0028869,0.0088155,0.0013429,0.0027219
4790,0,0,0,0,0.0195921,0.0748391,0.0032698,0.008773,0.0035211,0.0093913,0.0014373,0.0042455
4791,0,0,0,0,0.0059147,0.0708834,0.0043362,0.0039264,0.0211618,0.0564303,0.0014502,0.0023475
4792,0,0,0,0,0.0071902,0.0562959,0.0039094,0.0032166,0.0074463,0.0156468,0.0011335,0.00169
4793,0,0,0,0,0.0060751,0.0724762,0.0040232,0.0021851,0.0090679,0.0180656,0.0009172,0.0011498
4794,0,0,0,0,0.0081761,0.0937227,0.0037072,0.0025088,0.0075004,0.014508,0.0009921,0.0014472
4795,0,0,0,0,0.0073824,0.168016,0.0037762,0.0026922,0.0226277,0.0456036,0.0013095,0.0020806
4796,0,0,0,0,0.0112307,0.0942083,0.0036459,0.0032246,0.0096343,0.0174511,0.0013675,0.0021833
4797,4.1666698,0,0,0,0.0076836,0.0906694,0.0042113,0.0022722,0.0139138,0.0218381,0.0011785,0.0013211
4798,0,0,0,0,0.0091283,0.0652638,0.00455,0.0025863,0.0075851,0.0101724,0.0012781,0.0012039
4799,0,0,0,0,0.0130159,0.0419558,0.0046706,0.0033126,0.0035161,0.003803,0.0013878,0.0012025
4800,0,0,0,0,0.0081018,0.00063,0.0060615,0.0086845,0.0065249,0.0097532,0.0032801,0.0030577
4801,4.1666698,4.1666698,0,0,0.0193492,0.008042,0.0082765,0.0103434,0.0031763,0.0047383,0.0028388,0.0020449
4802,0,0,0,0,0.018565,0.0146464,0.0096353,0.009836,0.0075,0.0113057,0.0086141,0.0060254
4803,2.0833299,0,0,0,0.0396214,0.0416214,0.0078904,0.0040623,0.0032769,0.0014314,0.0048362,0.0025886
4804,0,0,0,0,0.0598157,0.0762642,0.0066849,0.0118905,0.0067179,0.0035331,0.0055104,0.0042105
4805,0,0,0,0,0.0008836,0.0000004,0.0098109,0.0576695,0.0802286,0.148489,0.0360779,0.0382941
4806,0,0,0,0,0.000127,0,0.0042955,0.0096585,0.0125357,0.0098569,0.0061561,0.0081811
4807,0,0,0,0,0.0019239,0.00001,0.0088095,0.0183979,0.0124297,0.0177091,0.0110714,0.008945
4808,0,0,0,0,0.0016866,0.0000014,0.0052307,0.018638,0.0117158,0.0109154,0.0074373,0.0075719
4809,0,0,0,0,0.0954712,0.0035505,0.004535,0.0057246,0.0063698,0.0021656,0.0029899,0.0008027
4810,0,0,0,0,0.0192173,0.168512,0.0055397,0.0028688,0.0092455,0.0060492,0.0014369,0.0005273
4811,0,0,0,0,0.0249569,0.0704242,0.0054197,0.0043897,0.0034274,0.0031942,0.0019048,0.0010626
4812,4.1666698,0,0,0,0.0283739,0.0493737,0.0050695,0.0053735,0.0028357,0.0029048,0.0023105,0.0017664
4813,0,0,0,0,0.0222361,0.234538,0.0046819,0.0042324,0.0156846,0.0120902,0.0022114,0.0015833
4814,0,0,0,0,0.0298067,0.112047,0.0071204,0.0042714,0.0037919,0.0030738,0.0018484,0.0005571
4815,2.0833299,6.25,0,0,0.0062336,0.0001048,0.0083609,0.017984,0.0063854,0.0050277,0.0042442,0.0010416
4816,0,0,0,0,0.0002476,0,0.0055289,0.0176671,0.0183095,0.0233462,0.0064099,0.0053409
4817,0,0,0,0,0.000069,0,0.0038765,0.0131237,0.0183452,0.0227709,0.0066859,0.0090133
4818,0,0,0,0,0.000009,0,0.0028028,0.0164276,0.0256805,0.0345003,0.0083111,0.0196149
4819,0,0,0,0,0.0000824,0,0.0033751,0.021762,0.0182452,0.0300785,0.008156,0.0211288
4820,0,0,0,0,0.0036293,0.0002297,0.0050547,0.0046213,0.0010842,0.0014175,0.0011395,0.0011333
4821,0,0,0,0,0.0020925,0.0000768,0.0054249,0.0087618,0.0046241,0.0058088,0.0023866,0.0024325
4822,6.25,2.0833299,0,4.1666698,0.0282194,0.122801,0.0041461,0.0131963,0.0084392,0.0055269,0.0025003,0
4823,0,0,0,0,0.0191821,0.0427706,0.0047955,0.0052621,0.0030901,0.0025609,0.0019405,0.0017346
4824,0,2.0833299,0,0,0.0184522,0.0319028,0.005201,0.0053786,0.0027275,0.0029303,0.0022914,0.0021391
4825,0,0,0,0,0.0190822,0.0224066,0.0057515,0.006191,0.0033701,0.0037083,0.0025643,0.0022913
4826,0,0,0,0,0.0211277,0.0330177,0.0053041,0.0043313,0.0024257,0.0021538,0.0020801,0.0016402
4827,0,8.3333302,0,0,0.0225971,0.0299615,0.0066103,0.0067225,0.0037708,0.0027488,0.003563,0.002177
4828,0,0,2.0833299,2.0833299,0.0350059,0.0463168,0.0075483,0.0027701,0.0030449,0,0.0036221,0
4829,0,0,0,0,0.0441003,0.0635909,0.008477,0.0024769,0.0036979,0.0006894,0.0041693,0.0011513
4830,0,0,2.0833299,2.0833299,0.0528201,0.0895998,0.0074409,0.0038827,0.0028041,0,0.002964,0
4831,0,0,0,0,0.109072,0.118838,0.0124661,0.0071663,0.0085298,0.0007242,0.0091435,0.0007424
4832,0,0,0,0,0.062139,0.0882447,0.0095364,0.0057422,0.0046806,0.0008554,0.0046646,0.0007411
4833,2.0833299,2.0833299,0,0,0.034295,0.05229,0.0073185,0.0055534,0.0033407,0.0013308,0.0028656,0.0008672
4834,2.0833299,2.0833299,0,0,0.419318,0.28513,0.0264188,0.0040971,0.0090847,0.0000568,0.013712,0.0000941
4835,0,0,0,0,0.0345266,0.0571792,0.0079893,0.0045225,0.0033227,0.0010962,0.0026563,0.000566
4836,2.0833299,2.0833299,0,0,0.0253018,0.0381268,0.0069602,0.0053626,0.0031908,0.0018025,0.0025119,0.0009094
4837,8.3333302,0,0,0,0.019606,0.0172272,0.0077404,0.0062397,0.0042977,0.0041983,0.0037894,0.0018501
4838,0,0,0,0,0.0192687,0.0312331,0.0073606,0.0039289,0.0023442,0.001882,0.0022902,0.0011369
4839,2.0833299,6.25,0,0,0.0214606,0.0198777,0.0095009,0.0062856,0.0043924,0.0026753,0.0044821,0.0021182
4840,0,0,0,0,0.0143006,0.0087204,0.0127908,0.008702,0.0129536,0.0103498,0.0141236,0.0074567
4841,0,0,0,0,0.0171504,0.0263634,0.0075039,0.0034535,0.0020688,0.001229,0.002103,0.0012653
4842,2.0833299,4.1666698,0,0,0.0122774,0.008554,0.0090275,0.0138351,0.0071707,0.0092357,0.0068586,0.0058556
4843,2.0833299,2.0833299,0,0,0.0233767,0.0365229,0.0042988,0.0068715,0.0024338,0.0020193,0.0022803,0.0030461
4844,0,0,0,0,0.0247791,0.0411957,0.0040976,0.0091007,0.0029492,0.0034453,0.0028725,0.0052145
4845,4.1666698,4.1666698,0,0,0.0172975,0.033513,0.0039554,0.0064045,0.0026631,0.0030197,0.0017272,0.0025909
4846,0,0,0,0,0.0146052,0.0302199,0.0043042,0.0070028,0.0034145,0.0045573,0.0020324,0.0032217
4847,0,0,0,0,0.0122054,0.0096638,0.007365,0.0154702,0.0052891,0.0202832,0.0051328,0.0095623
4848,0,4.1666698,0,0,0.0138056,0.0277301,0.0051661,0.004713,0.0011353,0.001319,0.0009773,0.0012241
4849,2.0833299,8.3333302,0,0,0.0085229,0.0073659,0.0073273,0.0145789,0.008747,0.0194759,0.0059129,0.0082759
4850,0,0,0,0,0.0168428,0.0366801,0.0046973,0.0039046,0.0024318,0.0032821,0.0020441,0.003511
4851,0,2.0833299,0,0,0.008529,0.0104032,0.0093699,0.0076563,0.0194622,0.0518355,0.0088715,0.0143664
4852,2.0833299,2.0833299,0,0,0.0241639,0.0265917,0.0045869,0.0047134,0.002479,0.0021705,0.0034272,0.006321
4853,0,0,0,0,0.0174013,0.0374025,0.0049272,0.0041407,0.0028958,0.0042105,0.0022708,0.0044768
4854,2.0833299,2.0833299,0,0,0.0190073,0.0269631,0.0043232,0.0043179,0.0020817,0.0017662,0.0020869,0.0038475
4855,2.0833299,4.1666698,0,0,0.0395965,0.0218906,0.0097533,0.0023374,0.0048652,0.0006349,0.0122845,0.0108299
4856,0,0,0,0,0.0171819,0.0265857,0.0041006,0.0049775,0.0021143,0.000394,0.0012556,0.0017475
4857,0,0,0,0,0.0134066,0.0182459,0.0051877,0.0038055,0.0019552,0.0029288,0.0021379,0.0038126
4858,4.1666698,4.1666698,0,0,0.0122202,0.0110553,0.0064001,0.0036718,0.0036743,0.0027058,0.0032897,0.0041234
4859,0,0,0,0,0.0135584,0.0164018,0.005606,0.0027099,0.0034565,0.0028179,0.0032189,0.0045159
4860,2.0833299,2.0833299,0,0,0.0113745,0.0110047,0.0069312,0.0021063,0.0019582,0.0009541,0.0020171,0.0018907
4861,4.1666698,0,0,0,0.0120926,0.0120176,0.0046653,0.0030422,0.0019089,0.0020248,0.0018691,0.0029386
4862,0,4.1666698,0,0,0.0108227,0.0155135,0.0047857,0.0036682,0.001852,0.0035483,0.0018402,0.0032965
4863,6.25,2.0833299,0,0,0.0106767,0.0124824,0.0043675,0.0038959,0.0029233,0.0050941,0.0021876,0.0042724
4864,2.0833299,0,0,0,0.0135293,0.0212094,0.0038538,0.0030984,0.0017312,0.0028225,0.0016594,0.0035868
4865,0,0,0,0,0.0162797,0.0265096,0.0036413,0.0035278,0.0014435,0.0025573,0.0017514,0.0044302
4866,0,0,0,0,0.0171746,0.0134185,0.0053495,0.0100402,0.005111,0.0155133,0.003869,0.011241
4867,12.5,8.3333302,0,0,0.0092533,0.0036006,0.0043796,0.0093727,0.0054879,0.014487,0.0032317,0.009945
4868,0,0,0,0,0.0165076,0.039357,0.003246,0.0037106,0.0017727,0.0032579,0.0016047,0.0048701
4869,4.1666698,16.6667004,0,0,0.0185961,0.0539105,0.0027826,0.008992,0.00226,0.0040555,0.0015235,0.0058474
4870,2.0833299,4.1666698,0,0,0.0144454,0.0239437,0.0034801,0.005669,0.0020221,0.0047817,0.0019597,0.0059587
4871,0,0,0,0,0.0091155,0.0105034,0.0065063,0.0077161,0.0037827,0.0238136,0.0046457,0.0131109
