FID,Count,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Trail_D,Water_D,Ruggedness,Stream_D
247,0,2016,0,0,0.0268456,0,0,9.1494198,4.2207098,7.2784801,9.2350998,4.6928701,1,7.46311
248,0,2016,0,0,0.322148,0,0,9.1833496,0,7.3443198,9.2648296,4.2207098,4,7.5548301
249,0,2016,0,0,0,0,0,9.3375101,5.6919298,6.4518099,9.4070501,5.8640299,5,7.2888899
250,0,2016,0,0,0.496644,0,0,9.3669205,4.1108699,6.14781,9.4357901,0,0,7.0862002
251,0,2016,0,0,0,0,0,6.9345498,6.8155699,7.5559402,9.4479198,7.3576798,1,7.0417299
252,0,2016,0,0,0,0,0,6.4562802,6.36904,7.43786,9.4788599,7.3747802,2,6.72754
253,0,2016,0,0,0.0067114,0,0,4.5629802,5.1985002,7.31568,9.5369902,7.17624,1,6.20612
254,0,2016,0,0,0,0,0,6.9285402,5.3814301,7.4833002,9.5635204,6.1835999,1,6.69206
255,0,2016,0,0,0,0,0,6.9575,5.9476099,7.7112498,9.5531397,7.1441698,1,7.3651299
256,0,2016,0,0,0,0,0,6.98564,6.5557599,7.84306,9.5479698,6.8650398,4,7.4966502
257,0,2016,0,0,0,0,0,7.0410399,6.2363701,7.8125401,9.5413799,6.42414,5,7.2522802
258,0,2016,0,0,0,0,0,6.9028301,5.4608898,7.73246,9.5370703,6.8035102,9,5.1985002
259,0,2016,0,0,0.033557,0,0,6.9438601,4.5629802,7.77107,9.5359097,6.23809,13,4.6928701
260,0,2016,0,0,0,0,0,7.3228002,5.6919298,7.8324099,9.4985104,5.7680202,2,6.77496
261,0,2016,0,0,0,0,0,7.1155801,5.9687099,7.7568498,9.4438,6.9591298,2,6.9891
262,0,2016,0,0,0,0,0,7.0890298,5.6082301,8.03794,9.34021,6.5419002,1,6.80406
263,0,2016,0,0,0.0469799,0,0,6.5976801,5.0172801,8.0536098,9.3095503,5.5959301,1,6.10252
264,0,2016,0,0,0,0,0,0,5.1700802,8.2027998,9.1913795,6.45961,0,6.5976801
265,0,2016,0,0,0,0.0134228,0,5.2508898,5.3619099,8.1199903,9.0145102,5.6919298,0,6.1519098
266,0,2016,0,0.107383,0.221477,0.0067114,0,5.5149899,4.1108699,8.0548897,8.9667301,5.1399398,1,5.0172801
267,0,2016,0,0,0.033557,0.0134228,0.127517,6.8320799,5.0172801,8.17731,8.8566599,6.85463,0,5.8301501
268,0,2016,0,0,0.624161,0,0,7.2023902,3.43399,8.0928497,8.8003397,7.0711699,0,0
269,0,2016,0,0,0,0,0.0872483,7.4058199,5.7500601,8.0511503,8.7292404,6.6843801,1,6.0426302
270,0,2016,0,0,0,0,0,7.8833499,5.8923302,7.5598698,8.5202703,6.3070898,3,6.0138202
271,0,2016,0,0,0.389262,0,0,7.6667199,0,7.00529,8.2464199,5.6021199,1,5.3094902
272,0,2016,0,0,0,0.0067114,0,7.4878402,5.7680202,6.8490901,8.1390696,6.1289001,1,4.6928701
273,0,2016,0,0,0,0,0,5.1985002,5.6261301,7.45473,9.5047102,7.3723001,2,6.6092801
274,0,2016,0,0,0.657718,0,0,6.0138202,3.43399,7.5669098,9.5491695,5.7500601,1,4.6928701
275,0,2016,0,0,0.174497,0,0,6.41817,4.5629802,8.1865301,9.0607996,6.6051698,7,5.1700802
276,0,2016,0,0,0.42953,0.0067114,0,7.64007,3.43399,7.8205099,8.5943403,5.7361498,0,5.0910201
277,0,2016,0,0,0.261745,0,0,7.80832,0,7.3723001,8.3501902,5.2121201,3,4.1108699
278,0,2016,0,0,0.295302,0,0,6.8320799,4.45263,7.0523,7.8789101,6.5390801,1,6.3305202
279,0,2016,0,0,0,0,0,6.0650301,5.5149899,7.1086998,6.2516699,7.4587898,0,6.1519098
280,0,2016,0,0.201342,0,0.120805,0,3.77107,6.1114702,7.21351,7.8119502,6.97826,6,5.0367599
281,0,2016,0,0,0,0,0,6.19311,6.3833899,6.96839,7.2601299,7.1441698,3,6.4864802
282,0,2016,0,0.449664,0,0.127517,0.422819,5.35186,5.4608898,7.3863201,6.6455798,7.0899701,2,4.45263
283,0,2016,0,0,0.181208,0,0,7.9914799,0,7.4311099,8.27458,4.1108699,1,7.2326798
284,0,2016,0,0,0,0,0,9.2607298,5.7500601,7.2978401,9.3347597,0,0,7.3182602
285,0,2016,0,0,0,0.0604027,0,7.1566401,5.4925199,7.2023902,8.0166502,6.28722,1,5.5570998
286,0,2016,0,0,0,0,0,5.7071099,5.6919298,6.7720098,6.3985901,6.5029502,1,6.3145299
287,0,2016,0,0.0201342,0.496644,0.0402685,0,5.9687099,0,6.5419002,7.7219601,5.0172801,10,5.0910201
288,0,2016,0,0.47651,0,0.0201342,0,0,5.2631798,7.4569898,6.84092,7.3982801,5,5.5570998
289,0,2016,0,0.919463,0.0402685,0.0402685,0,5.4847999,4.7957902,7.35603,6.3596802,7.3593302,2,5.6970401
290,0,2016,0,0,0.0469799,0.0067114,0,5.5434499,5.0172801,7.6486402,7.8302102,6.55302,2,7.0220599
291,0,2016,0,0,0,0,0,7.66682,5.6490402,7.5050402,8.1068296,6.0138202,2,6.4947801
292,0,2016,0,0.409396,0.0268456,0,0,8.1895199,4.1108699,7.4157,8.4253798,4.8542099,2,6.84092
293,0,2016,0,0,0,0.0201342,0.174497,8.5958796,5.7500601,7.35253,8.7451601,6.93923,2,4.2207098
294,0,2016,0,0,0,0,0,8.8496103,5.6919298,7.6391301,8.9642496,7.0417299,7,0
295,0,2016,0,0,0,0,0,9.2177296,3.43399,7.4348898,9.2952995,3.43399,3,7.4712
296,0,2016,0,0,0.033557,0,0,5.9687099,4.9064898,7.349,9.56182,6.8766799,9,5.1985002
297,0,2016,0,0,0.107383,0,0,3.43399,3.43399,7.4583402,9.5560799,6.4518099,4,4.7957902
298,0,2016,0,0,0,0,0,6.8880501,6.0527101,7.6996498,9.5311003,6.2632599,1,6.29496
299,0,2016,0,0,0,0,0,7.21351,5.8640299,7.7603798,9.5211802,6.70575,2,6.8378201
300,0,2016,0,0,0,0,0,7.4398899,6.23809,7.8942299,9.4668198,6.6092801,1,6.70575
301,0,2016,0,0,0.0738255,0,0,5.9414201,4.2207098,8.2372398,9.2269001,5.4925199,0,5.4608898
302,0,2016,0,0,0,0,0,4.51086,5.5503201,8.2541304,9.1447697,6.6605701,1,6.20612
303,0,2016,0,0.0201342,0.362416,0,0,7.9153099,0,7.4984498,8.4383698,6.0650301,3,3.77107
304,0,2016,0,0,0.214765,0,0,7.4907899,4.51086,8.0186501,9.4866104,5.4925199,2,6.9285402
305,0,2016,0,0,0,0,0,7.4285798,5.4608898,7.9788499,9.4903603,6.0029202,4,6.4035602
306,0,2016,0,0,0,0.0201342,0,7.34582,5.98037,7.9341602,9.50527,6.14574,2,6.29496
307,0,2016,0,0,0.0201342,0.0469799,0,7.31707,4.82586,8.1071596,9.3664799,6.90237,2,6.4916902
308,0,2016,0,0,0.127517,0,0,6.14781,4.6928701,8.2382498,9.2661505,5.35186,0,5.0910201
309,0,2016,0,0,0.0134228,0,0.0469799,5.8923302,3.43399,8.2959604,9.0957003,6.5295701,2,5.8603802
310,0,2016,0,0.0268456,0,0.0402685,0.201342,5.9687099,5.8021202,8.26019,8.9147596,6.6117301,0,6.7945499
311,0,2016,0,0,0.261745,0,0,7.3593302,3.43399,8.0107298,8.6640701,5.4925199,1,6.10252
312,0,2016,0,0,0,0,0,6.0527101,5.4847999,6.9404898,7.7058001,6.3583298,1,6.32621
313,0,2016,0,0,0.281879,0,0,5.3909101,3.43399,6.7197199,6.8987098,6.0001602,1,6.08178
314,0,2016,0,0,0,0,0.322148,5.6490402,6.0138202,6.9113998,6.5029502,6.32621,1,6.5029502
315,0,2016,0,0.0872483,0,0.563758,0,3.77107,5.4608898,7.4758401,7.6212001,6.6671801,2,5.0172801
316,0,2016,0,0,0,0,0,5.8957601,5.8378801,6.9442801,7.3319402,6.7402902,8,6.2516699
317,0,2016,0,0,0.731544,0,0,3.43399,4.1108699,7.7097998,6.0722799,7.54599,1,5.0172801
318,0,2016,0,0.208054,0.765101,0.0268456,0,5.2508898,4.1108699,7.6350498,6.7877202,6.4906502,1,6.10252
319,0,2016,0,0.0604027,0,0.328859,0,4.6928701,5.3814301,7.67416,7.6440101,6.42414,5,7.2006402
320,0,2016,0,0,0,0,0,7.4587898,5.4608898,7.69136,7.9728899,5.6261301,2,5.8603802
321,0,2016,0,0.187919,0.342282,0,0.308725,8.3446302,0,7.4945698,8.5371904,4.2207098,2,5.4608898
322,0,2016,0,0.0469799,0.0134228,0,0.939597,8.4463997,4.5629802,7.3140898,8.6226702,5.5959301,1,4.45263
323,0,2016,0,0,0,0,0,8.9005499,5.5434499,7.66435,9.0075703,6.64329,4,5.2631798
324,0,2016,0,0,0.47651,0,0,9.0876198,3.43399,7.6783299,9.1777201,4.82586,2,6.8880501
325,0,2016,0,0,0.174497,0,0,9.2887402,0,7.2491002,9.3616304,4.51086,2,6.9285402
326,0,2016,0,0,0.0134228,0,0,9.3947201,4.9064898,6.5390801,9.4603596,6.0138202,0,6.7345901
327,0,2016,0,0,0.147651,0,0,4.9064898,0,6.6109099,7.4960999,6.0722799,1,5.1700802
328,0,2016,0,0,0,0,0,4.2207098,5.8301501,6.6955199,5.35186,6.1758699,1,5.9687099
329,0,2016,0,0,0,0,0,4.5629802,5.71207,7.15031,5.71207,6.8606,1,6.4573898
330,0,2016,0,0,0.395973,0,0.416107,3.43399,3.43399,7.2739601,3.43399,7.0708399,0,6.49786
331,0,2016,0,0,0,0,0,5.0172801,5.9025402,7.4979,7.1497502,7.16748,2,6.5390801
332,0,2016,0,0,0,0.0067114,0,5.8021202,5.6261301,7.6324201,7.4091401,6.79285,2,5.4608898
333,0,2016,0,0,0.0939597,0,0,6.5381398,4.1108699,7.0659399,7.95192,6.7446799,0,6.6149702
334,0,2016,0,0.416107,0.100671,0.47651,0,6.6671801,5.0172801,6.9575,7.7268901,5.9191098,7,5.8923302
335,0,2016,0,0.255034,0.255034,0.127517,0,3.43399,3.43399,6.8084798,7.5061302,6.1310301,4,4.9064898
336,0,2016,0,0.489933,0.161074,0.114094,0,4.2207098,4.6928701,7.3991299,6.7446799,7.4106202,3,5.2631798
337,0,2016,0,0.348993,0.651007,0,0,5.8888798,3.43399,7.56703,5.8957601,7.4934502,1,4.1108699
338,0,2016,0,0.422819,0.563758,0.0134228,0,6.4916902,4.1108699,7.59865,4.51086,7.5050402,2,3.77107
339,0,2016,0,0.758389,0.0469799,0.194631,0,5.5959301,4.9064898,7.6328402,7.2125301,6.2363701,4,6.4661899
340,0,2016,0,0.181208,0.0604027,0.503356,0,6.3404298,0,7.7723498,7.4058199,5.2121201,2,6.9871802
341,0,2016,0,0.0067114,0.033557,0.0268456,0,6.3473902,4.2207098,7.80091,7.76583,6.4562802,4,6.5806398
342,0,2016,0,0,0,0,0,6.8561301,5.6490402,7.93962,7.73873,5.9687099,4,5.9319801
343,0,2016,0,0,0.228188,0,0,7.8250599,4.45263,7.5528598,8.1574497,5.6021199,1,7.02598
344,0,2016,0,0.248322,0.0134228,0.0134228,0,8.2569504,4.1108699,7.47017,8.47474,4.2207098,1,6.3174801
345,0,2016,0,0,0,0,0,8.7194996,6.2934198,7.5820899,8.8540096,7.0549898,3,5.0910201
346,0,2016,0,0,0.583893,0,0,8.9962997,4.1108699,7.6924901,9.0921402,5.6919298,1,6.0650301
347,0,2016,0,0,0.422819,0,0,9.1356096,3.43399,7.6216302,9.2196198,5.0172801,1,7.2511501
348,0,2016,0,0,0.0268456,0,0,9.1720104,5.0172801,7.6619601,9.2515802,5.5434499,1,7.4233098
349,0,2016,0,0,0.114094,0,0.0469799,9.3283596,0,6.9268098,9.3963699,3.77107,1,6.9237599
350,0,2016,0,0,0,0,0,6.77496,6.6605701,7.77878,9.4388905,6.8800201,1,7.1525202
351,0,2016,0,0,0,0,0,7.4091401,5.8923302,7.9061098,9.5099802,7.0921602,4,7.45714
352,0,2016,0,0,0,0,0,7.4271402,6.3985901,8.0030899,9.5044298,6.7044001,4,7.4960999
353,0,2016,0,0,0,0,0,7.46281,5.3909101,8.0156698,9.4974403,6.10252,1,7.2522802
354,0,2016,0,0,0,0,0,7.3737202,5.6261301,7.96595,9.4928398,6.6605701,7,5.2508898
355,0,2016,0,0,0,0,0,7.3969302,5.4925199,7.9966002,9.4916801,6.6989498,5,5.1985002
356,0,2016,0,0,0,0,0,7.51262,5.9687099,7.97927,9.4345703,7.0747299,1,6.19311
357,0,2016,0,0,0,0,0,6.6214099,5.2631798,8.1925602,9.2995396,5.7680202,2,6.3596802
358,0,2016,0,0,0.0805369,0,0,5.8378801,4.7957902,8.3431797,9.1814203,5.71207,2,6.4288602
359,0,2016,0,0,0.114094,0,0,5.8957601,4.9064898,8.2842503,9.0058203,6.6463399,10,5.0172801
360,0,2016,0,0.107383,0,0,0,4.45263,5.8378801,8.2280798,8.9658499,6.14574,0,6.4484401
361,0,2016,0,0,0.201342,0,0.355705,7.0482402,3.43399,8.2010698,8.79951,7.0097198,1,6.3596802
362,0,2016,0,0.0201342,0.315436,0.0201342,0,7.7251401,0,7.7213502,8.5193901,4.6928701,0,4.7957902
363,0,2016,0,0,0.691275,0,0,7.5960398,3.43399,7.4096298,8.2456503,3.43399,0,4.7957902
364,0,2016,0,0.0067114,0.590604,0.174497,0,7.3895998,0,7.33846,8.1376896,5.6490402,1,5.5503201
365,0,2016,0,0,0,0,0,3.43399,6.14574,7.7441702,9.49757,6.9675899,2,6.5419002
366,0,2016,0,0,0.033557,0,0,4.51086,4.8542099,7.8011398,9.5071402,5.6082301,1,5.1700802
367,0,2016,0,0,0.167785,0,0,6.1758699,4.51086,7.8562002,9.50383,5.1399398,2,5.0172801
368,0,2016,0,0,0,0,0,7.4277802,6.1114702,7.9325299,9.4919996,7.1845899,3,7.1953502
369,0,2016,0,0,0,0.0067114,0,7.6125798,5.2121201,8.1654396,9.4439497,6.10252,2,6.6214099
370,0,2016,0,0,0.0201342,0.0067114,0,7.65271,5.0172801,8.1288795,9.4616003,6.9639802,5,0
371,0,2016,0,0,0.0067114,0,0,7.5605998,5.0172801,8.1139002,9.3965101,7.1672101,1,5.3619099
372,0,2016,0,0,0.637584,0,0,5.9716501,0,8.3544798,9.2560701,4.5629802,1,6.4288602
373,0,2016,0,0,0.0536913,0,0,5.0172801,4.8542099,8.3402596,9.0460701,6.5390801,5,0
374,0,2016,0,0,0.0067114,0.0134228,0,5.3619099,5.1985002,8.4018402,8.8951998,6.9060001,1,6.0451698
375,0,2016,0,0,0.42953,0,0,7.43786,3.77107,7.9545898,8.5869598,5.1399398,0,5.9716501
376,0,2016,0,0,0,0,0,7.6902299,5.8183298,7.6532202,8.3522301,6.2223601,1,5.5503201
377,0,2016,0,0,0.402685,0.0268456,0,6.6758499,3.77107,7.3180699,7.88411,4.5629802,4,6.20612
378,0,2016,0,0,0.389262,0,0.0268456,6.45961,0,7.18226,6.93923,5.9025402,1,6.12675
379,0,2016,0,0,0.52349,0,0,3.77107,3.43399,6.8611002,6.2632599,4.5629802,0,5.9319801
380,0,2016,0,0,0.342282,0,0.161074,5.3094902,3.43399,7.2844601,6.4288602,5.5570998,0,6.8236299
381,0,2016,0,0,0.033557,0,0,6.1114702,4.2207098,7.4874201,6.1758699,7.2810502,2,6.8776398
382,0,2016,0,0.583893,0.0067114,0.328859,0,6.0138202,5.0367599,7.53929,7.80832,6.2825198,8,4.2207098
383,0,2016,0,0.0738255,0.033557,0.161074,0,6.86797,5.0172801,7.0949502,7.7730699,6.6149702,1,6.5840902
384,0,2016,0,0.711409,0.0805369,0.120805,0,4.2207098,5.0172801,7.3805799,7.0633101,6.8913202,2,5.35186
385,0,2016,0,0.0604027,0.0872483,0,0,4.8542099,4.9064898,7.3357902,6.8842902,7.1444502,22,5.4925199
386,0,2016,0,0.033557,0.100671,0.0402685,0,5.3814301,3.43399,7.85356,3.43399,7.79879,1,6.3596802
387,0,2016,0,0.66443,0.315436,0.0201342,0,6.5295701,4.1108699,7.6996498,6.0001602,6.8460398,3,5.6919298
388,0,2016,0,0,0.0201342,0.114094,0,5.3814301,4.9064898,7.9184198,7.46591,5.1700802,5,6.8367801
389,0,2016,0,0,0.604027,0,0,7.1525202,4.51086,7.8685398,7.8063898,4.1108699,1,5.1985002
390,0,2016,0,0,0.0536913,0,0,7.3054199,5.3094902,7.9124198,7.8099599,0,0,6.5029502
391,0,2016,0,0.375839,0.395973,0.167785,0,7.8855801,4.51086,7.73453,8.1809196,5.7266598,1,6.97826
392,0,2016,0,0,0.0067114,0,0.167785,8.4048901,5.1700802,7.65027,8.58008,6.28722,3,5.3094902
393,0,2016,0,0,0,0,0,8.6428003,6.5295701,7.6020298,8.7809401,7.1086998,18,5.3814301
394,0,2016,0,0,0.241611,0,0,8.8849201,3.43399,7.9124198,8.9891396,6.3145299,8,3.77107
395,0,2016,0,0,0.0201342,0,0,8.9419098,5.1985002,7.8151898,9.0418196,5.6082301,3,4.1108699
396,0,2016,0,0,0.33557,0,0,9.07763,0,7.9233499,9.1652699,3.43399,3,6.7345901
397,0,2016,0,0,0.134228,0,0,9.2521896,3.77107,7.5389099,9.3242702,3.77107,2,6.91717
398,0,2016,0,0,0.167785,0,0,9.3890896,3.43399,6.9966998,9.4529896,5.2508898,0,5.4847999
399,0,2016,0,0.0604027,0.557047,0.154362,0,7.0316401,3.43399,7.5162301,8.0225401,5.5959301,0,4.6928701
400,0,2016,0,0,0.503356,0,0,3.43399,0,7.1953502,7.5258698,5.1985002,1,6.19311
401,0,2016,0,0,0.677852,0,0,5.3094902,4.1108699,6.8611002,7.2556601,4.82586,1,3.43399
402,0,2016,0,0,0,0,0,6.4288602,5.6261301,7.1956,6.4650998,6.6245899,1,6.7151098
403,0,2016,0,0,0.322148,0,0,5.0367599,0,6.8367801,4.9064898,5.1399398,1,5.5149899
404,0,2016,0,0,0,0,0.0268456,4.1108699,5.6970401,7.3863201,5.8378801,6.4518099,1,7.0417299
405,0,2016,0,0,0,0,0,5.3094902,5.35186,7.53929,6.7345901,7.2522802,2,6.86797
406,0,2016,0,0.0134228,0.637584,0.0402685,0,5.4925199,3.43399,7.7251401,7.1396599,6.8485799,2,6.4109201
407,0,2016,0,0.147651,0,0.483221,0.100671,6.1114702,6.0029202,7.3699799,7.9309101,6.7979202,6,5.3094902
408,0,2016,0,0.181208,0.033557,0.449664,0.0268456,6.82096,4.2207098,7.4261899,7.7614498,6.8362598,3,5.8301501
409,0,2016,0,0.201342,0.798658,0,0,6.08178,3.43399,7.1642499,7.54737,5.7266598,1,3.43399
410,0,2016,0,0.671141,0.322148,0.0067114,0,5.7266598,4.45263,7.31568,7.3276901,6.5237799,1,4.82586
411,0,2016,0,0.630872,0.174497,0.0671141,0,6.0527101,4.5629802,7.6324201,6.0722799,7.6318898,2,5.0910201
412,0,2016,0,0.268456,0.0738255,0.577181,0,5.3619099,4.82586,7.8160701,5.0910201,7.6174002,8,6.2363701
413,0,2016,0,0.832215,0.147651,0.0201342,0,6.7345901,0,7.6798701,4.45263,7.1863999,5,3.43399
414,0,2016,0,0.248322,0.201342,0.510067,0,4.7957902,4.1108699,7.8597698,7.0506101,5.1985002,1,6.6531301
415,0,2016,0,0,0,0,0,5.1399398,6.1835999,7.89046,7.5665398,6.3145299,2,6.9324098
416,0,2016,0,0,0.0402685,0,0,6.10252,5.1399398,8.0039396,7.4871302,6.68648,8,6.8236299
417,0,2016,0,0,0.107383,0,0,7.5588899,3.77107,7.7761698,7.9703202,4.51086,4,6.7097802
418,0,2016,0,0,0.624161,0,0,7.69697,5.4608898,7.8250599,8.0488596,0,0,6.96839
419,0,2016,0,0.483221,0.395973,0.0067114,0,8.0306101,0,7.6815901,8.2937202,6.14574,2,7.0921602
420,0,2016,0,0.147651,0.181208,0.436242,0,8.1148701,4.6928701,7.7101698,8.35884,5.6490402,1,6.8684602
421,0,2016,0,0.241611,0.758389,0,0,8.2019196,4.1108699,7.75948,8.42099,6.1640301,1,6.7268901
422,0,2016,0,0.288591,0,0,0.530201,8.5005598,5.1985002,7.5371199,8.6610298,6.4998999,2,0
423,0,2016,0,0,0,0,0,8.5641298,6.2483101,7.67416,8.7116604,7.0173802,7,6.0956998
424,0,2016,0,0,0.134228,0,0,8.69841,4.51086,7.8338299,8.8295498,6.5419002,3,5.5959301
425,0,2016,0,0,0,0,0,8.7764301,5.4925199,7.7587399,8.8999901,6.6493702,1,5.5959301
426,0,2016,0,0,0.0067114,0,0,8.8315096,5.2631798,7.8896999,8.9432001,6.3637099,6,5.3619099
427,0,2016,0,0,0,0,0,8.98456,5.35186,7.9343901,9.0775604,5.7810798,3,4.2207098
428,0,2016,0,0,0.42953,0,0,9.0377903,0,7.78372,9.1287203,5.8603802,1,6.2363701
429,0,2016,0,0,0.704698,0,0,9.1256905,4.2207098,7.86344,9.2072802,5.1399398,1,7.1399398
430,0,2016,0,0,0.194631,0,0,9.2084198,3.43399,7.7084398,9.2839298,4.8542099,0,7.1664
431,0,2016,0,0,0.0067114,0,0,9.3219204,4.1108699,7.3162799,9.38799,5.9414201,1,6.0527101
432,0,2016,0,0,0.0671141,0,0,9.3593597,4.5629802,6.8954902,9.42665,6.1778102,1,6.4288602
433,0,2016,0,0,0,0,0,6.2097702,6.5419002,7.7100701,9.4705801,6.9570899,2,6.9829402
434,0,2016,0,0,0,0,0,5.35186,5.3619099,7.6510901,9.5298204,7.21278,1,6.0426302
435,0,2016,0,0,0.14094,0.0134228,0,6.29496,4.2207098,7.6723099,9.5280504,7.0144701,8,4.45263
436,0,2016,0,0,0.0067114,0,0,5.5149899,5.1985002,7.7394099,9.5147495,6.5806398,2,5.3619099
437,0,2016,0,0,0,0,0,6.7702398,6.1758699,7.9388099,9.4876604,6.29496,1,6.2934198
438,0,2016,0,0,0,0,0,7.1642499,6.65835,7.9815402,9.4770403,6.8383298,2,6.8383298
439,0,2016,0,0,0,0,0,7.4106202,6.5149598,8.0816202,9.4649,6.9060001,4,7.4533701
440,0,2016,0,0,0,0.0604027,0,7.4328499,5.8923302,8.1547804,9.4589396,6.4096999,3,7.5114102
441,0,2016,0,0,0.120805,0,0,7.4617701,4.51086,8.1883097,9.4514999,5.3619099,1,7.2888899
442,0,2016,0,0,0,0.0067114,0,7.6929598,6.2363701,8.1551104,9.4465599,6.6605701,10,6.0029202
443,0,2016,0,0,0,0.0067114,0,7.6996498,6.23809,8.1791496,9.4454002,7.0553298,9,5.0172801
444,0,2016,0,0,0.033557,0,0,7.60817,0,8.0459099,9.4666796,6.7170901,1,5.9537301
445,0,2016,0,0,0,0.134228,0,7.5472498,5.35186,8.09554,9.4352903,7.0613298,1,5.4847999
446,0,2016,0,0.033557,0.0201342,0.52349,0,7.4448299,0,8.1628199,9.4048796,7.34582,4,0
447,0,2016,0,0,0,0,0,7.01302,6.1835999,8.1919098,9.3304005,6.3404298,2,6.8299799
448,0,2016,0,0,0.167785,0,0,6.6758499,3.43399,8.3228798,9.2907305,4.51086,2,6.8625798
449,0,2016,0,0,0.597315,0,0,0,3.43399,8.3770905,9.2150898,5.0367599,3,6.12675
450,0,2016,0,0,0.107383,0,0,4.9064898,0,8.39361,9.1312504,5.9716501,1,6.35289
451,0,2016,0,0,0,0,0,3.77107,5.3814301,8.3759499,8.9477901,6.7428098,1,5.7071099
452,0,2016,0,0,0.295302,0,0,6.6245899,0,8.3145304,8.8487597,7.1023302,2,6.5806398
453,0,2016,0,0,0,0,0,6.5566702,5.9319801,8.2729101,8.78053,7.0227699,1,6.0956998
454,0,2016,0,0,0,0,0,7.0833602,6.08178,8.1335897,8.7228498,6.4484401,1,6.7508898
455,0,2016,0,0.0805369,0.255034,0.100671,0,7.5820899,4.51086,7.8957901,8.5023298,6.4109201,1,6.5188999
456,0,2016,0,0,0,0.0134228,0,7.7955198,5.3814301,7.7219601,8.4393997,6.4288602,0,6.3362002
457,0,2016,0,0,0.66443,0.0067114,0,7.2765498,0,7.66682,8.1387997,5.0910201,1,4.9064898
458,2,2016,1,0,0.127517,0,0,7.2319798,4.51086,8.3052902,9.4063797,6.27777,1,6.8490901
459,1,2016,1,0.0134228,0.134228,0,0,7.3931899,4.6928701,7.9970102,8.55443,6.1539502,1,6.3473902
460,2,2016,1,0.0201342,0.0469799,0.0067114,0,7.5559402,4.1108699,7.7607098,8.3117399,6.3910499,2,4.51086
461,6,2016,1,0,0,0,0,6.55302,6.0956998,7.3530798,6.4288602,6.8062701,1,6.9149599
462,0,2016,0,0,0.0738255,0,0,5.1985002,4.1108699,7.97118,9.4923697,6.1640301,2,5.4847999
463,0,2016,0,0,0,0.0134228,0,5.6919298,5.3814301,8.00208,9.4634304,5.8378801,1,5.5503201
464,0,2016,0,0,0.322148,0,0,6.46945,3.43399,8.0358295,9.4596004,5.1399398,0,4.1108699
465,0,2016,0,0,0,0,0,7.2326798,6.8490901,8.1166801,9.4463196,6.9966998,5,7.1422
466,0,2016,0,0,0.308725,0.0201342,0,7.4798698,3.77107,8.1959295,9.4400702,5.4357901,0,6.9719701
467,0,2016,0,0,0,0,0,7.3991299,6.14574,8.2917995,9.41399,7.2522802,2,5.7810798
468,0,2016,0,0,0,0.14094,0,7.2583499,5.5149899,8.2728796,9.3605604,7.1533499,2,5.9414201
469,0,2016,0,0,0,0.0067114,0,7.3516002,6.1202598,8.2620201,9.3502102,6.7702398,2,6.3460002
470,0,2016,0,0,0.208054,0,0,6.2415199,0,8.4649601,9.2460804,5.8378801,2,7.0862002
471,0,2016,0,0,0.261745,0,0,0,0,8.4333,9.0830898,5.2508898,5,5.5434499
472,0,2016,0,0,0,0,0,4.82586,5.2121201,8.4736404,9.0341797,6.2934198,0,5.5434499
473,0,2016,0,0,0,0,0,7.0899701,5.6970401,8.1254196,8.6377296,6.3130498,0,6.55302
474,0,2016,0,0,0.0268456,0,0,7.26896,5.0910201,8.0949097,8.5579395,6.08178,0,5.6546102
475,0,2016,0,0.0604027,0,0.0671141,0,7.4945698,5.4925199,7.8857098,8.31112,6.64329,2,5.4847999
476,0,2016,0,0,0.0469799,0,0,6.4947801,5.0172801,7.5919299,7.8500199,5.5570998,0,5.8378801
477,0,2016,0,0,0.0536913,0,0,5.5959301,4.7957902,7.3530798,7.7362499,5.9687099,2,6.7402902
478,0,2016,0,0,0,0,0,6.8023901,5.6919298,7.5336599,7.0097198,6.5806398,0,6.7877202
479,0,2016,0,0,0.449664,0,0,6.28722,0,7.3276901,5.6490402,5.0910201,1,6.7428098
480,0,2016,0,0,0.0134228,0,0,5.6919298,4.1108699,7.7692199,6.3174801,7.2364302,1,7.1365399
481,0,2016,0,0,0.328859,0.0201342,0,3.43399,3.43399,7.71842,7.6216302,5.3094902,2,5.1399398
482,0,2016,0,0,0,0,0,6.3145299,5.5959301,7.7993999,7.82477,5.9319801,0,5.7071099
483,0,2016,0,0.0671141,0,0.355705,0,7.2417698,5.8183298,7.4867101,7.5265198,6.6308999,2,6.1539502
484,0,2016,0,1,0,0,0,6.3305202,5.8183298,7.6890998,6.75701,7.2392201,1,5.9025402
485,0,2016,0,1,0,0,0,5.7810798,5.3814301,7.63694,6.4864802,7.3298202,1,5.5434499
486,0,2016,0,0.765101,0.214765,0.0201342,0,6.6245899,3.43399,7.9388099,5.4925199,6.75701,1,5.0172801
487,0,2016,0,0.201342,0.765101,0.033557,0,5.7071099,4.51086,7.87956,6.55302,6.0527101,2,5.7361498
488,0,2016,0,0.295302,0.0402685,0.442953,0,0,4.8542099,8.1150703,7.0482402,5.3619099,3,6.0576701
489,0,2016,0,0.563758,0.315436,0,0,6.9476099,0,8.0481701,7.5984201,4.82586,0,6.6605701
