FID,Month,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Stream_D,Trail_D,Water_D,Ruggedness,M_Density
1500,0,2016,0,0,0.0402685,0,0,4.6928701,5.0172801,8.3685398,5.7266598,9.1821604,6.1310301,1,
1501,0,2016,0,0,0.255034,0.0134228,0,6.23809,4.45263,8.3467398,5.9059,9.1184702,5.1700802,1,
1502,0,2016,0,0.0067114,0,0.0134228,0,6.8819199,5.4357901,8.3447104,5.9716501,9.0504398,5.9414201,1,
1503,0,2016,0,0,0.201342,0.0067114,0,7.2955699,4.1108699,8.3319597,5.1985002,8.9774504,5.4357901,1,
1504,0,2016,0,0,0,0,0,7.4949899,5.7266598,8.2530298,6.4109201,8.8987103,6.44731,1,
1505,0,2016,0,0,0,0,0,7.6634498,5.8640299,8.1878901,5.6082301,8.8132401,6.53053,3,
1506,0,2016,0,0,0.033557,0,0,7.8459702,4.82586,8.1443005,4.2207098,8.71978,7.0100899,3,
1507,0,2016,0,0,0,0,0,8.0190401,6.4650998,8.0743399,4.8542099,8.6166801,7.40516,1,
1508,0,2016,0,0,0,0,0,8.1428204,6.7223401,7.8674898,5.8603802,8.50173,7.7025099,2,
1509,0,2016,0,0,0,0,0,8.1925602,6.4518099,7.60639,6.1640301,8.3718395,7.8562002,3,
1510,0,2016,0,0,0,0,0,8.0266895,6.6955199,7.2520499,6.8326101,8.2225599,7.88761,1,
1511,0,2016,0,0,0,0,0,7.80862,6.3070898,6.6982698,6.4484401,8.04706,7.8262801,1,
1512,0,2016,0,0,0.033557,0,0,7.5293899,4.1108699,5.35186,4.5629802,7.8341799,7.7069898,2,
1513,0,2017,0,0,0.134228,0,0,9.3617897,4.6928701,7.2816901,5.7361498,9.4199495,5.2631798,5,10.4167004
1514,0,2017,0,0,0.161074,0,0.033557,9.30896,4.7957902,7.5416999,6.7842698,9.3700705,5.3814301,3,0
1515,0,2017,0,0,0.0939597,0,0,9.2532101,4.45263,7.7792501,7.0468702,9.3175802,5.5434499,3,0
1516,0,2017,0,0,0.38255,0,0,9.19417,0,7.9833698,7.29036,9.2621803,5.3619099,3,0
1517,0,2017,0,0,0,0,0,9.1314602,5.2121201,8.15833,7.5577898,9.2035303,6.1539502,1,6.25
1518,0,2017,0,0,0.0201342,0,0,9.06458,5.0910201,8.3099699,7.35253,9.1412296,5.4925199,2,0
1519,0,2017,0,0,0.275168,0,0,8.9929399,0,8.4252996,7.0506101,9.0747805,5.3094902,2,8.3333302
1520,0,2017,0,0.033557,0.248322,0,0.033557,8.9158201,4.2207098,8.4330502,6.6605701,9.0036097,5.3619099,0,0
1521,0,2017,0,0,0.33557,0,0,8.8323202,3.43399,8.4172697,6.4109201,8.92698,5.0172801,0,0
1522,0,2017,0,0,0,0.0268456,0,8.7413197,5.5959301,8.3737898,5.7266598,8.8439903,5.7853599,2,0
1523,0,2017,0,0,0,0.261745,0,8.6413403,5.7071099,8.34517,3.43399,8.7534904,5.8603802,13,0
1524,0,2017,0,0,0,0.0604027,0,8.5304699,5.6021199,8.3227797,4.82586,8.6539898,6.2761798,4,0
1525,0,2017,0,0,0.0536913,0.0067114,0,8.4061098,4.7957902,8.3141003,6.1758699,8.5434799,5.8062201,1,0
1526,0,2017,0,0,0.114094,0,0,8.2646503,4.7957902,8.3227797,4.6928701,8.4192495,5.4847999,3,0
1527,0,2017,0,0,0,0,0,8.1009102,6.1114702,8.3423901,5.9537301,8.27738,6.1758699,5,0
1528,0,2017,0,0,0,0,0,7.9071398,5.7810798,8.3737898,3.43399,8.1120396,5.9319801,6,0
1529,0,2017,0,0,0.281879,0,0,7.6715298,4.1108699,8.3787498,6.1114702,7.9139299,5.0367599,2,0
1530,0,2017,0,0,0,0,0,7.3765502,5.3619099,8.3928003,6.1289001,7.66682,5.7266598,10,0
1531,0,2017,0,0.0067114,0.187919,0.0805369,0,7.0075102,4.2207098,8.4241304,4.7957902,7.33846,5.4847999,8,6.25
1532,0,2017,0,0.0067114,0.0402685,0.107383,0,6.4518099,3.43399,8.4696999,3.43399,6.8490901,6.7345901,13,0
1533,0,2017,0,0,0,0,0,5.5149899,5.8888798,8.4587097,6.3305202,5.8957601,7.2730899,19,0
1534,0,2017,0,0.187919,0,0.0872483,0,5.7361498,6.4288602,8.4333897,5.3909101,4.1108699,7.2536302,4,0
1535,0,2017,0,0,0,0.0268456,0,6.7842698,6.1310301,8.3888903,0,5.4608898,7.0026898,8,0
1536,0,2017,0,0,0,0,0,7.2886801,6.3473902,8.3601503,5.3619099,5.9319801,6.80406,11,0
1537,0,2017,0,0,0,0,0,7.4798698,6.35289,8.3501902,4.2207098,6.6117301,6.68226,8,0
1538,0,2017,0,0,0,0,0,7.5946698,6.0349398,8.3601503,5.9191098,7.0472102,6.6591001,6,0
1539,0,2017,0,0.0268456,0,0.127517,0,7.5616999,5.5570998,8.3001204,6.2363701,6.7428098,6.9770899,1,0
1540,0,2017,0,0,0.0469799,0,0,7.6020298,4.7957902,8.2298098,5.1399398,6.6722598,6.9966998,2,0
1541,0,2017,0,0,0,0,0,7.5191598,6.1114702,8.1756001,4.2207098,6.2363701,7.19484,6,0
1542,0,2017,0,0,0,0.0134228,0,7.5233798,6.2363701,8.1431999,5.5570998,5.6919298,7.41325,8,0
1543,0,2017,0,0.228188,0.550336,0.0738255,0,7.61445,4.51086,8.1376896,6.0650301,3.43399,7.0865202,3,0
1544,0,2017,0,0.892617,0.0939597,0.0134228,0,7.7614498,5.0172801,8.1290398,5.3814301,6.3174801,6.7097802,1,0
1545,0,2017,0,0.0402685,0,0.0536913,0,7.6922102,5.7071099,8.14748,5.8021202,6.9921498,6.6245899,9,2.0833299
1546,0,2017,0,0,0,0,0,7.5237699,6.0650301,8.1935596,6.8362598,7.3950601,6.6245899,3,0
1547,0,2017,0,0,0.0067114,0,0,7.1620898,4.6928701,8.2547398,7.2491002,7.6893902,7.03444,2,0
1548,0,2017,0,0,0.0201342,0,0,6.5806398,5.0172801,8.3078098,7.0731101,7.5918198,6.41817,7,0
1549,0,2017,0,0.0872483,0.33557,0.0402685,0,4.7957902,0,8.2783098,6.3808098,7.3319402,4.7957902,3,2.0833299
1550,0,2017,0,0.0671141,0.375839,0.033557,0,6.0375199,3.43399,8.1951103,4.45263,7.0756898,5.5149899,9,0
1551,0,2017,0,0,0.241611,0.0268456,0,6.4416099,0,8.11656,5.0910201,6.6700902,6.5557599,10,0
1552,0,2017,0,0,0,0,0,5.2508898,5.5503201,8.0605698,6.3583298,5.35186,6.94803,1,0
1553,0,2017,0,0,0.0067114,0,0,5.9687099,4.5629802,8.0366697,6.42768,5.8888798,6.4484401,0,4.1666698
1554,0,2017,0,0,0.234899,0,0,5.7071099,0,8.0496798,6.29496,4.1108699,5.9945798,1,0
1555,0,2017,0,0,0.208054,0.0134228,0,5.2508898,3.43399,8.0697803,5.7266598,6.4562802,5.9319801,0,2.0833299
1556,0,2017,0,0.0201342,0.577181,0.214765,0,5.35186,4.1108699,8.04632,6.0576701,7.0523,5.5959301,1,0
1557,0,2017,0,0.0067114,0.496644,0.208054,0,5.5959301,4.1108699,8.0590897,5.6970401,7.4497299,5.7071099,1,0
1558,0,2017,0,0,0.375839,0.315436,0,6.0426302,0,8.1054802,4.6928701,7.7413702,4.7957902,2,0
1559,0,2017,0,0,0,0.0201342,0,6.5976801,3.77107,8.1772003,6.0138202,7.9694099,4.2207098,1,4.1666698
1560,0,2017,0,0,0.0067114,0,0,7.1486402,4.51086,8.2643805,6.2363701,8.1560001,4.51086,1,0
1561,0,2017,0,0,0.174497,0.0067114,0,7.49051,3.43399,8.31639,6.3145299,8.3136902,0,1,4.1666698
1562,0,2017,0,0,0.288591,0.0201342,0,7.5760999,3.43399,8.3684597,3.43399,8.45014,6.0375199,6,0
1563,0,2017,0,0,0.597315,0,0,7.2607999,0,8.4329596,4.2207098,8.5703402,4.1108699,1,4.1666698
1564,0,2017,0,0,0.114094,0,0,6.83988,3.43399,8.5050602,5.1399398,8.6777201,5.1399398,3,0
1565,0,2017,0,0,0.449664,0,0,6.4573898,4.2207098,8.5809097,5.6082301,8.7747498,5.2508898,1,2.0833299
1566,0,2017,0,0,0.604027,0,0,5.5570998,0,8.6577396,3.43399,8.8632402,5.4925199,1,0
1567,0,2017,0,0,0.771812,0,0,5.6490402,4.6928701,8.7337503,5.9414201,8.9445601,4.7957902,2,2.0833299
1568,0,2017,0,0.375839,0.328859,0,0,6.6758499,0,8.7466097,6.3985901,9.0160303,5.7071099,1,0
1569,0,2017,0,0,0.114094,0,0,6.4947801,4.51086,8.7583103,6.9921498,9.0552998,5.8957601,1,0
1570,0,2017,0,0,0.288591,0,0,4.2207098,0,8.7439699,6.9611502,9.09583,5.2508898,1,0
1571,0,2017,0,0.0067114,0.402685,0,0,4.1108699,0,8.69699,7.1368198,9.1375103,6.20612,1,0
1572,0,2017,0,0,0.134228,0,0,5.1399398,4.1108699,8.6561604,7.1634402,9.1798096,5.0172801,2,0
1573,0,2017,0,0,0,0,0,4.45263,5.2631798,8.6226101,6.8193402,9.2222404,5.8021202,1,0
1574,0,2017,0,0,0.0134228,0,0,4.45263,3.77107,8.5981102,5.9716501,9.2612104,6.8362598,2,0
1575,0,2017,0,0.0268456,0.033557,0.322148,0,5.7853599,5.1985002,8.5850697,5.0172801,9.2980299,6.8171902,2,0
1576,0,2017,0,0.0067114,0,0.0604027,0,6.7905798,5.3619099,8.5831699,5.8062201,9.2982197,5.8183298,1,0
1577,0,2017,0,0,0.0604027,0.0067114,0,6.45961,5.0172801,8.5821304,5.4847999,9.2927504,5.6261301,0,6.25
1578,0,2017,0,0,0,0,0,6.0426302,5.5959301,8.5775404,6.6955199,9.2903099,6.7720098,2,0
1579,0,2017,0,0,0,0.0939597,0.127517,5.9687099,5.9687099,8.5821304,6.6843801,9.2909203,6.6051698,0,2.0833299
1580,0,2017,0,0,0,0,0,4.45263,5.8957601,8.5739498,6.0138202,9.2945805,6.5557599,1,0
1581,0,2017,0,0.0067114,0,0.0872483,0,5.1700802,5.4925199,8.5324097,5.5149899,9.3012304,6.95258,2,2.0833299
1582,0,2017,0,0,0,0.127517,0,3.77107,5.4925199,8.5021801,5.4608898,9.31075,6.59516,2,0
1583,0,2017,0,0,0.134228,0.0134228,0.0671141,4.51086,4.6928701,8.4577398,5.0172801,9.3229704,5.5503201,1,2.0833299
1584,0,2017,0,0,0,0.0469799,0,5.0172801,5.8923302,8.4092302,6.28722,9.3376904,6.3070898,0,0
1585,0,2017,0,0,0.0201342,0,0,4.9064898,5.1985002,8.3750095,5.3909101,9.3547001,6.77672,1,6.25
1586,0,2017,0,0.0067114,0.187919,0.0067114,0,5.1985002,0,8.35847,0,9.3737602,7.0629802,9,0
1587,0,2017,0,0,0,0.0067114,0,6.0426302,5.5503201,8.3614302,5.6261301,9.3946104,6.5029502,2,2.0833299
1588,0,2017,0,0.0067114,0,0.0805369,0,4.82586,5.6970401,8.3835497,5.9025402,9.4170103,5.98037,1,0
1589,0,2017,0,0,0.483221,0.033557,0,5.9059,4.1108699,8.4224501,0,9.40277,6.2346401,2,
1590,0,2017,0,0,0.402685,0.0805369,0,5.8183298,0,8.3900995,3.77107,9.3520098,6.7446799,9,
1591,0,2017,0,0,0.322148,0.0402685,0,3.43399,3.43399,8.3643703,6.10252,9.2985401,6.8606,1,
1592,0,2017,0,0,0.0872483,0,0,3.43399,4.82586,8.35748,6.2097702,9.2420397,6.2363701,2,
1593,0,2017,0,0,0.0402685,0,0,4.6928701,5.0172801,8.3685398,5.7266598,9.1821604,6.1310301,1,
1594,0,2017,0,0,0.255034,0.0134228,0,6.23809,4.45263,8.3467398,5.9059,9.1184702,5.1700802,1,
1595,0,2017,0,0.0067114,0,0.0134228,0,6.8819199,5.4357901,8.3447104,5.9716501,9.0504398,5.9414201,1,
1596,0,2017,0,0,0.201342,0.0067114,0,7.2955699,4.1108699,8.3319597,5.1985002,8.9774504,5.4357901,1,
1597,0,2017,0,0,0,0,0,7.4949899,5.7266598,8.2530298,6.4109201,8.8987103,6.44731,1,
1598,0,2017,0,0,0,0,0,7.6634498,5.8640299,8.1878901,5.6082301,8.8132401,6.53053,3,
1599,0,2017,0,0,0.033557,0,0,7.8459702,4.82586,8.1443005,4.2207098,8.71978,7.0100899,3,
1600,0,2017,0,0,0,0,0,8.0190401,6.4650998,8.0743399,4.8542099,8.6166801,7.40516,1,
1601,0,2017,0,0,0,0,0,8.1428204,6.7223401,7.8674898,5.8603802,8.50173,7.7025099,2,
1602,0,2017,0,0,0,0,0,8.1925602,6.4518099,7.60639,6.1640301,8.3718395,7.8562002,3,
1603,0,2017,0,0,0,0,0,8.0266895,6.6955199,7.2520499,6.8326101,8.2225599,7.88761,1,
1604,0,2017,0,0,0,0,0,7.80862,6.3070898,6.6982698,6.4484401,8.04706,7.8262801,1,
1605,0,2017,0,0,0.033557,0,0,7.5293899,4.1108699,5.35186,4.5629802,7.8341799,7.7069898,2,
1606,0,2017,0,0,0,0.0067114,0,4.7957902,4.51086,4.7957902,4.7957902,5.2631798,4.7957902,2,
1607,0,2017,0,0,0,0,0,5.3094902,5.5434499,5.8603802,5.71207,4.6928701,5.9191098,3,
1608,2,2016,1,0,0.496644,0,0,5.1399398,3.77107,8.6668797,4.6928701,9.2459803,5.2631798,2,0
1704,0,2016,0,0.0536913,0.0939597,0.604027,0,6.4484401,3.43399,8.6911697,3.77107,9.2515602,6.87428,1,0
1705,0,2016,0,0.0067114,0,0.268456,0,5.98037,5.8021202,8.6896296,6.2934198,9.2421904,6.1114702,2,0
1706,0,2016,0,0,0.308725,0.0201342,0,4.82586,3.43399,8.6882801,6.4726901,9.2360802,4.45263,2,4.1666698
1707,0,2016,0,0,0,0.0469799,0,5.0172801,5.4847999,8.6845703,6.9404898,9.2333298,6.36904,1,0
1708,0,2016,0,0,0.174497,0.0201342,0,5.35186,4.51086,8.6882801,6.29496,9.2340202,5.8183298,1,6.25
1709,0,2016,0,0,0.463087,0,0,5.6970401,3.43399,8.6733198,0,9.2381201,5.3909101,1,0
1710,0,2016,0,0,0,0,0.456376,6.53053,5.6261301,8.6395302,5.6082301,9.2455597,6.5419002,2,8.3333302
1711,0,2016,0,0,0,0.0738255,0.147651,6.0375199,5.4925199,8.6152601,5.5149899,9.2561798,6.4998999,9,2.0833299
1712,0,2016,0,0,0.167785,0.0134228,0.496644,6.08178,4.7957902,8.5679302,6.3404298,9.2697897,5.3619099,0,0
1713,0,2016,0,0.0268456,0.281879,0.275168,0,5.2508898,4.5629802,8.5293999,4.9064898,9.28615,6.0956998,0,0
1714,0,2016,0,0,0.308725,0,0,5.6261301,3.43399,8.5026999,3.43399,9.3049698,6.9207001,9,0
1715,0,2016,0,0,0,0.0134228,0,6.6605701,5.8957601,8.4899302,5.7361498,9.3259697,7.0563302,1,0
1716,0,2016,0,0,0.0201342,0.0067114,0,6.8171902,5.0367599,8.4922104,5.6021199,9.3488703,6.3637099,2,0
1717,0,2016,0,0.0067114,0.0671141,0.0268456,0,6.0001602,4.9064898,8.5093203,5.35186,9.3733702,5.3909101,5,0
1718,0,2016,0,0,0.0134228,0,0,3.77107,5.2121201,8.5398302,6.0576701,9.38381,6.0722799,4,
1719,0,2016,0,0,0.342282,0.0067114,0,5.3619099,3.77107,8.5144196,6.3596802,9.3540401,5.5959301,1,
1720,0,2016,0,0.442953,0.201342,0,0,5.9414201,3.43399,8.4944696,6.7934198,9.3008003,6.2363701,0,
1721,0,2016,0,0.0067114,0.100671,0,0,6.0426302,3.43399,8.4891701,6.9019198,9.2445698,6.8650398,1,
1722,0,2016,0,0.557047,0,0.0134228,0,5.6970401,5.3094902,8.4961901,6.7508898,9.18501,6.3145299,1,
1723,0,2016,0,0,0.241611,0.0469799,0,5.1985002,4.1108699,8.4793797,6.7624602,9.1217003,5.5959301,1,
1724,0,2016,0,0,0.281879,0.0134228,0,6.4998999,4.1108699,8.4778299,6.5976801,9.0541496,5.3619099,1,
1725,0,2016,0,0.651007,0.033557,0.0268456,0,6.9438601,5.0172801,8.4461699,6.4416099,8.98174,5.9191098,1,
1726,0,2016,0,0,0.33557,0,0,7.1585598,3.77107,8.3844004,6.3596802,8.9037199,3.43399,0,
1727,0,2016,0,0,0.0268456,0.0067114,0,7.4449902,4.9064898,8.3350801,5.6261301,8.8191795,5.8021202,3,
1728,0,2016,0,0,0,0,0,7.69947,5.9191098,8.2456503,5.8183298,8.7269297,6.8362598,5,
1729,0,2016,0,0,0,0.0201342,0,7.85957,5.9716501,8.0743399,6.4748302,8.6254597,7.3102798,2,
1730,0,2016,0,0,0,0,0,8.0132599,6.77496,7.8674898,6.7409201,8.5127497,7.5637598,4,
1731,0,2016,0,0,0,0,0,8.0536098,6.6591001,7.60639,6.9345498,8.3860903,7.5918198,4,
1732,0,2016,0,0,0,0,0,7.9303799,5.5570998,7.2520499,7.1038499,8.2416601,7.6440101,2,
1733,0,2016,0,0,0,0,0,7.80691,5.3619099,6.6982698,6.4916902,8.0739899,7.6196799,1,
1734,0,2016,0,0,0.0067114,0,0,7.58813,5.0910201,5.35186,5.8021202,7.8716998,7.4261899,1,
1735,0,2017,0,0,0.0067114,0,0.241611,9.3664198,5.1985002,6.9570899,6.6332502,9.4217196,6.0029202,1,0
1736,0,2017,0,0,0.704698,0,0,9.3141098,4.1108699,7.3747802,7.0075102,9.3720303,5.8301501,1,0
1737,0,2017,0,0,0.302013,0,0,9.2589598,3.43399,7.6821699,7.3765502,9.3197498,4.5629802,1,0
1738,0,2017,0,0.442953,0.127517,0.0268456,0,9.2006397,4.82586,7.92098,7.4860001,9.2646103,5.3619099,0,0
1739,0,2017,0,0,0,0.0402685,0,9.1387796,6.1640301,8.1151896,7.2607999,9.2062597,6.6409898,3,2.0833299
1740,0,2017,0,0,0.255034,0,0.342282,9.0729399,4.51086,8.2784796,7.14079,9.14431,5.7071099,2,0
1741,0,2017,0,0,0.134228,0,0,9.0025702,4.7957902,8.4191999,7.1728101,9.0780697,5.5959301,0,0
1742,0,2017,0,0,0.214765,0.0604027,0,8.9270401,3.43399,8.5427704,7.04001,9.0071297,5.6546102,0,0
1743,0,2017,0,0,0.52349,0,0,8.8455601,4.1108699,8.5343504,6.3596802,8.9307699,4.7957902,0,0
1744,0,2017,0,0,0.0268456,0.0469799,0,8.7571602,5.0367599,8.4995203,5.4847999,8.8480902,5.9319801,1,0
1745,0,2017,0,0,0.0805369,0.0939597,0,8.6606302,4.9064898,8.4773998,6.14781,8.7579498,5.71207,5,0
1746,0,2017,0,0,0.375839,0,0,8.55443,3.43399,8.45788,6.1519098,8.6588802,5.6261301,4,0
1747,0,2017,0,0,0.033557,0,0,8.4366398,4.1108699,8.4512701,6.5029502,8.5488997,4.51086,9,0
1748,0,2017,0,0,0.201342,0,0,8.3047705,3.77107,8.45788,5.98037,8.4253197,4.8542099,3,0
1749,0,2017,0,0,0.0201342,0,0,8.1557398,4.1108699,8.4744902,6.20612,8.2842798,4.7957902,3,0
1750,0,2017,0,0,0.0402685,0.0268456,0,7.98598,4.6928701,8.4995203,4.5629802,8.1200304,5.7853599,11,0
1751,0,2017,0,0,0.0872483,0.033557,0,7.79246,4.45263,8.5078001,4.82586,7.9234099,6.10252,13,2.0833299
1752,0,2017,0,0.0067114,0.0268456,0.0469799,0,7.5771599,3.43399,8.5186901,4.6928701,7.6784201,5.5959301,12,0
1753,0,2017,0,0,0,0.0134228,0,7.2945299,5.71207,8.54321,5.7361498,7.3532701,6.4726901,5,0
1754,0,2017,0,0,0.033557,0.342282,0,6.9639802,3.77107,8.5794601,4.2207098,6.8684602,6.9404898,8,0
1755,0,2017,0,0,0,0,0,6.6955199,6.1758699,8.5614996,6.08178,5.8923302,7.3530798,2,4.1666698
1756,0,2017,0,0,0,0,0,6.68226,6.6109099,8.5371904,6.5149598,5.35186,7.1444502,12,0
1757,0,2017,0,0,0,0,0,7.0472102,5.3814301,8.5127497,6.2648902,6.5493398,6.5493398,5,0
1758,0,2017,0,0,0.0201342,0.0201342,0,7.4092999,0,8.4904604,4.2207098,6.85463,5.71207,5,0
1759,0,2017,0,0,0.0134228,0,0,7.6974301,4.1108699,8.48281,4.45263,6.7402902,5.3909101,4,2.0833299
1760,0,2017,0,0,0.0134228,0,0,7.8524699,4.5629802,8.4871302,5.6546102,6.68226,5.5570998,5,0
1761,0,2017,0,0.0067114,0,0.281879,0,7.8330498,5.7071099,8.42274,6.7642698,5.8301501,6.2097702,4,0
1762,0,2017,0,0,0,0,0,7.8487201,6.0527101,8.3685799,6.20612,5.3814301,6.28722,8,0
1763,0,2017,0,0,0,0.0402685,0,7.7997799,6.45961,8.3270102,6.2005801,6.2648902,6.6989498,2,2.0833299
1764,0,2017,0,0,0,0.0201342,0,7.8021898,6.5149598,8.3032799,6.2005801,4.82586,7.11588,13,0
1765,0,2017,0,0.0201342,0,0.328859,0,7.8563399,5.4925199,8.2992897,6.7979202,5.1985002,7.3945498,3,0
1766,0,2017,0,0.463087,0.516779,0.0201342,0,7.95192,3.43399,8.2919102,5.7071099,5.6919298,7.2375998,1,0
1767,0,2017,0,0.120805,0.033557,0,0,7.8151898,4.5629802,8.3052902,5.6546102,6.7428098,7.1894898,11,0
1768,0,2017,0,0.348993,0.0671141,0.107383,0,7.5458698,5.0172801,8.3393097,6.6149702,7.2547598,7.1894898,4,2.0833299
1769,0,2017,0,0.14094,0.100671,0.194631,0,7.1863999,3.77107,8.3900995,6.9289699,7.5327501,7.2445302,3,4.1666698
1770,0,2017,0,0.107383,0,0.120805,0,6.5840902,5.6021199,8.4356003,7.00418,7.6619601,6.8439999,3,0
1771,0,2017,0,0,0,0,0,4.9064898,5.7853599,8.4012299,6.23809,7.5999999,6.35289,2,4.1666698
1772,0,2017,0,0.0805369,0.503356,0.208054,0,6.10252,3.43399,8.3301096,4.1108699,7.2945299,4.2207098,5,0
1773,0,2017,0,0,0,0,0,6.7648702,6.20612,8.2712898,6.4937501,6.7905798,6.4518099,8,6.25
1774,0,2017,0,0,0.0604027,0,0,5.6021199,4.2207098,8.2308302,5.3814301,5.7071099,6.7702398,2,0
1775,0,2017,0,0,0.0604027,0,0,5.6546102,5.0172801,8.2139502,5.6021199,5.5503201,5.6082301,1,6.25
1776,0,2017,0,0.0536913,0.409396,0.0402685,0,4.8542099,3.43399,8.2231102,3.43399,4.7957902,5.0172801,4,0
1777,0,2017,0,0.0201342,0.0067114,0.0536913,0,6.2516699,5.1985002,8.2386599,5.0172801,6.1310301,6.10252,0,2.0833299
1778,0,2017,0,0.0134228,0.0738255,0.14094,0,6.2346401,4.6928701,8.2220402,6.10252,6.9611502,5.7810798,0,0
1779,0,2017,0,0,0.0805369,0.0671141,0,4.6928701,4.1108699,8.23106,5.8603802,7.4106202,6.1835999,1,2.0833299
1780,0,2017,0,0,0.422819,0.0268456,0,6.1114702,4.2207098,8.2643805,6.2483101,7.7199302,6.0956998,0,0
1781,0,2017,0,0,0.348993,0,0,6.28722,3.43399,8.3175697,4.1108699,7.9559202,4.7957902,2,0
1782,0,2017,0,0,0.0134228,0.0268456,0,6.8561301,5.0172801,8.3847704,6.2934198,8.14676,5.8888798,1,0
1783,0,2017,0,0,0.624161,0,0,7.1634402,4.1108699,8.4480696,5.6546102,8.3069696,5.6021199,1,4.1666698
1784,0,2017,0,0,0.248322,0,0,7.3569498,3.43399,8.4885597,4.82586,8.4450197,4.2207098,1,2.0833299
1785,0,2017,0,0,0.42953,0.0201342,0,7.1104999,0,8.5399704,5.8301501,8.5663204,5.4847999,1,6.25
1786,0,2017,0,0,0.463087,0,0,6.4726901,3.43399,8.5989599,3.77107,8.67449,5.7680202,7,0
1787,0,2017,0,0,0.47651,0,0,4.45263,3.43399,8.6626101,5.0172801,8.77209,4.5629802,4,8.3333302
1788,0,2017,0,0.0402685,0.630872,0,0,3.77107,3.43399,8.72859,5.0367599,8.8610096,5.6919298,1,0
1789,0,2017,0,0,0.946309,0,0,6.10252,4.7957902,8.7951899,5.0367599,8.9105997,5.6082301,1,0
1790,0,2017,0,0,0.194631,0,0,6.93923,4.5629802,8.8374996,6.6222,8.9529696,5.2631798,0,0
1791,0,2017,0,0.0268456,0.127517,0,0,6.6671801,4.6928701,8.84727,6.5237799,8.9967804,6.0576701,2,0
1792,0,2017,0,0,0.295302,0,0,5.3094902,4.1108699,8.8237305,6.1310301,9.04212,5.4925199,1,0
1793,0,2017,0,0,0.630872,0,0,5.0172801,3.43399,8.7839603,6.6394501,9.0883102,4.2207098,0,4.1666698
1794,0,2017,0,0,0.348993,0,0,5.3094902,4.1108699,8.7498798,6.5390801,9.1346703,6.1202598,1,0
1795,0,2017,0,0,0.0268456,0,0,0,5.0172801,8.7217503,6.5381398,9.1774998,6.4769702,1,0
1796,0,2017,0,0.0604027,0.100671,0.114094,0,6.2415199,4.1108699,8.7017403,4.51086,9.2172098,6.9955602,8,0
1797,0,2017,0,0.0536913,0.0939597,0.604027,0,6.4484401,3.43399,8.6911697,3.77107,9.2515602,6.87428,1,0
1798,0,2017,0,0.0067114,0,0.268456,0,5.98037,5.8021202,8.6896296,6.2934198,9.2421904,6.1114702,2,0
1799,0,2017,0,0,0.308725,0.0201342,0,4.82586,3.43399,8.6882801,6.4726901,9.2360802,4.45263,2,0
1800,0,2017,0,0,0,0.0469799,0,5.0172801,5.4847999,8.6845703,6.9404898,9.2333298,6.36904,1,0
1801,0,2017,0,0,0.174497,0.0201342,0,5.35186,4.51086,8.6882801,6.29496,9.2340202,5.8183298,1,0
1802,0,2017,0,0,0.463087,0,0,5.6970401,3.43399,8.6733198,0,9.2381201,5.3909101,1,0
1803,0,2017,0,0,0,0,0.456376,6.53053,5.6261301,8.6395302,5.6082301,9.2455597,6.5419002,2,4.1666698
1804,0,2017,0,0,0,0.0738255,0.147651,6.0375199,5.4925199,8.6152601,5.5149899,9.2561798,6.4998999,9,2.0833299
1805,0,2017,0,0,0.167785,0.0134228,0.496644,6.08178,4.7957902,8.5679302,6.3404298,9.2697897,5.3619099,0,0
1806,0,2017,0,0.0268456,0.281879,0.275168,0,5.2508898,4.5629802,8.5293999,4.9064898,9.28615,6.0956998,0,0
1807,0,2017,0,0,0.308725,0,0,5.6261301,3.43399,8.5026999,3.43399,9.3049698,6.9207001,9,0
1808,0,2017,0,0,0,0.0134228,0,6.6605701,5.8957601,8.4899302,5.7361498,9.3259697,7.0563302,1,0
1809,0,2017,0,0,0.0201342,0.0067114,0,6.8171902,5.0367599,8.4922104,5.6021199,9.3488703,6.3637099,2,0
1810,0,2017,0,0.0067114,0.0671141,0.0268456,0,6.0001602,4.9064898,8.5093203,5.35186,9.3733702,5.3909101,5,0
1811,0,2017,0,0,0.0134228,0,0,3.77107,5.2121201,8.5398302,6.0576701,9.38381,6.0722799,4,
1812,0,2017,0,0,0.342282,0.0067114,0,5.3619099,3.77107,8.5144196,6.3596802,9.3540401,5.5959301,1,
1813,0,2017,0,0.442953,0.201342,0,0,5.9414201,3.43399,8.4944696,6.7934198,9.3008003,6.2363701,0,
1814,0,2017,0,0.0067114,0.100671,0,0,6.0426302,3.43399,8.4891701,6.9019198,9.2445698,6.8650398,1,
1815,0,2017,0,0.557047,0,0.0134228,0,5.6970401,5.3094902,8.4961901,6.7508898,9.18501,6.3145299,1,
1816,0,2017,0,0,0.241611,0.0469799,0,5.1985002,4.1108699,8.4793797,6.7624602,9.1217003,5.5959301,1,
1817,0,2017,0,0,0.281879,0.0134228,0,6.4998999,4.1108699,8.4778299,6.5976801,9.0541496,5.3619099,1,
1818,0,2017,0,0.651007,0.033557,0.0268456,0,6.9438601,5.0172801,8.4461699,6.4416099,8.98174,5.9191098,1,
