FID,Count,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Trail_D,Water_D,Ruggedness,Stream_D
7268,0,2017,0,0,0.0201342,0.38255,0.174497,8.7427301,5.0910201,6.0650301,7.2576799,5.3814301,2,7.0100899
7269,0,2017,0,0,0.201342,0,0.0067114,8.87358,4.51086,7.0871501,7.5627899,5.5149899,1,5.6261301
7270,0,2017,0,0,0.590604,0,0,8.9029198,3.43399,7.3420601,7.7480402,5.5503201,2,4.45263
7271,0,2017,0,0,0.557047,0.114094,0,8.8656101,4.7957902,7.4900899,7.8536301,3.43399,4,5.7266598
7272,0,2017,0,0,0.328859,0.208054,0,8.8977699,0,7.7101698,8.01684,4.8542099,3,6.6092801
7273,0,2017,0,0,0.536913,0.0536913,0,8.9319496,4.2207098,7.8907099,8.1593704,0,2,6.6758499
7274,0,2017,0,0,0,0.0604027,0,8.91471,5.4608898,8.1651497,8.3689699,6.3998399,3,5.7361498
7275,0,2017,0,0,0.33557,0,0,8.9594097,3.43399,8.2901001,8.4779797,5.2631798,6,4.1108699
7276,0,2017,0,0,0.033557,0,0,8.9952097,3.43399,8.3790903,8.6761999,5.8301501,1,5.8301501
7277,0,2017,0,0,0.167785,0,0,9.0392904,3.43399,8.31458,8.7483501,5.0367599,3,0
7278,0,2017,0,0,0,0,0,9.1163702,5.6261301,8.3817596,8.9458704,0,0,7.0097198
7279,0,2017,0,0,0,0,0,9.1873703,5.5503201,8.32796,9.0487099,0,0,7.5469999
7280,0,2017,0,0,0.0469799,0.0067114,0,9.2327404,4.9064898,8.32376,9.1251497,5.4925199,0,7.4091401
7281,0,2017,0,0,0.248322,0,0,9.3228703,4.51086,8.2743397,9.24438,0,0,6.1310301
7282,0,2017,0,0,0,0,0,9.3934803,4.9064898,8.0186501,9.3425703,4.9064898,2,6.3130498
7283,0,2017,0,0,0,0,0,9.4306698,5.6546102,7.88027,9.3809204,0,0,6.5314898
7284,0,2017,0,0,0.0067114,0,0,9.4359303,4.8542099,7.7638898,9.40201,5.0172801,4,7.0899701
7285,0,2017,0,0,0.697987,0,0,9.5210505,4.9064898,7.0188198,9.4978704,3.43399,0,6.2761798
7286,0,2017,0,0.228188,0,0.724832,0.0469799,7.3931899,6.7945499,9.36584,8.5939102,6.9917698,1,6.8880501
7287,0,2017,0,0.275168,0.0872483,0.114094,0.52349,6.3833899,4.51086,9.3177795,8.5921698,5.6082301,1,6.3145299
7288,0,2017,0,0.0671141,0.328859,0.0067114,0.483221,5.8183298,3.43399,9.3247604,8.5738201,5.0910201,0,5.8923302
7289,0,2017,0,0.0738255,0,0.61745,0.194631,6.55302,5.4608898,9.3399696,8.4852896,6.43817,0,6.3910499
7290,0,2017,0,0.375839,0.389262,0,0.0268456,6.9404898,3.43399,9.3514099,8.4270496,6.8236299,1,6.7642698
7291,0,2017,0,0.0067114,0.107383,0.0805369,0.0469799,7.4645901,3.77107,9.3702002,8.3338099,6.2632599,0,7.2610202
7292,0,2017,0,0.147651,0.261745,0.201342,0.241611,7.6556501,3.43399,9.3843298,8.2906904,5.1399398,1,7.45503
7293,0,2017,0,0,0.751678,0.0536913,0,7.82304,4.2207098,9.3967896,8.2463903,3.43399,0,7.5627899
7294,0,2017,0,0.52349,0,0.463087,0,8.0273104,5.3619099,9.3923197,8.2088404,6.6340299,1,7.92098
7295,0,2017,0,0.38255,0.181208,0.302013,0,7.90909,3.77107,9.3617296,8.2150097,6.5875301,1,7.8914099
7296,0,2017,0,0.0201342,0.0067114,0.0805369,0,7.3663902,5.3094902,9.28969,8.3714399,6.29496,1,7.5679898
7297,0,2017,0,0.0067114,0.174497,0.0604027,0,7.2298498,4.2207098,9.2502699,8.3834801,5.7810798,1,7.31707
7298,0,2017,0,0,0.134228,0,0,5.2631798,0,9.1256905,8.4952297,6.29496,0,6.2363701
7299,0,2017,0,0.0402685,0,0.0134228,0,4.2207098,4.2207098,9.08288,8.4627399,4.5629802,1,6.6700902
7300,0,2017,0,0.0738255,0,0.261745,0,6.23809,4.9064898,9.0214901,8.35847,5.1399398,0,6.1758699
7301,0,2017,0,0.234899,0.42953,0.0268456,0,3.77107,0,9.0144701,8.2817802,4.45263,1,6.68226
7302,0,2017,0,0.147651,0.214765,0.0201342,0.510067,6.7557902,4.51086,8.8972998,7.9166899,6.23809,0,7.0629802
7303,0,2017,0,0,0.671141,0,0.0738255,6.42768,3.43399,8.8975697,7.8175998,4.1108699,1,7.33846
7304,0,2017,0,0,0.0469799,0.0738255,0.0268456,5.9716501,5.0910201,8.8237896,7.27526,5.4357901,1,7.3812799
7305,0,2017,0,0,0,0.785235,0.0134228,7.05196,6.1758699,8.7477398,6.08178,6.5237799,1,7.4130902
7306,0,2017,0,0,0,0.389262,0,6.8299799,6.0029202,8.7752199,5.4608898,6.5237799,2,7.3259301
7307,0,2017,0,0.0201342,0.724832,0.107383,0,4.5629802,3.43399,8.7135801,5.4357901,6.6700902,5,6.5295701
7308,0,2017,0,0,0.456376,0.0738255,0.469799,5.3909101,0,8.70823,5.5570998,6.8645501,1,6.1640301
7309,1,2017,1,0.0201342,0.557047,0.033557,0.033557,4.51086,3.43399,8.6798096,6.1640301,6.8723502,8,6.5390801
7310,1,2017,1,0.0671141,0.684564,0.0872483,0.033557,0,4.7957902,8.6222601,6.5557599,7.1642499,3,6.2346401
7311,2,2017,1,0.0134228,0.0872483,0.248322,0,6.2005801,4.5629802,8.8344603,7.8285699,6.6955199,1,6.73523
7312,2,2017,1,0,0,0.322148,0,7.9267001,3.77107,8.5075102,7.4741001,0,1,6.7557902
7313,2,2017,1,0,0.167785,0,0.0201342,9.5381403,4.1108699,6.9324098,9.5063,5.3909101,1,6.14574
7314,2,2017,1,0,0.14094,0,0,9.2188101,0,8.2643805,9.08428,0,0,7.6784201
7315,3,2017,1,0.0134228,0.0134228,0.033557,0.228188,7.6761999,3.43399,9.41856,8.1840096,5.9059,1,7.5571699
7316,3,2017,1,0.0067114,0.369128,0.395973,0,9.0415201,3.43399,8.21632,8.6346703,5.0910201,3,5.2631798
7317,3,2017,1,0,0.503356,0,0,9.0051003,0,8.2054901,8.4384899,4.5629802,3,4.9064898
7318,0,2017,0,0.422819,0,0.033557,0.543624,6.6635199,5.4925199,9.3810902,8.4884701,5.9687099,1,6.0956998
7319,0,2017,0,0,0.577181,0.174497,0,5.7680202,4.2207098,9.3772202,8.4576597,5.3094902,0,0
7320,0,2017,0,0.0067114,0.711409,0.201342,0.0067114,6.3985901,4.1108699,9.3755798,8.4665203,4.8542099,1,5.1985002
7321,0,2017,0,0.510067,0,0.167785,0.154362,7.3532701,5.5570998,9.3860397,8.3141203,6.7371302,1,7.2186198
7322,0,2017,0,0.134228,0.248322,0.174497,0.38255,8.0754299,4.2207098,9.3961401,8.0174303,6.20612,0,7.9825902
7323,0,2017,0,1,0,0,0,7.7230201,5.6261301,9.3129101,8.1279402,5.6546102,1,7.65027
7324,0,2017,0,0.0268456,0.791946,0.033557,0,7.1925502,4.1108699,9.1999702,8.3755903,4.5629802,0,6.9345498
7325,0,2017,0,0.0134228,0.503356,0.268456,0,5.2121201,0,9.0540504,8.3863001,5.9025402,2,3.43399
7326,0,2017,0,0,0.33557,0,0,6.41817,3.43399,8.9023895,8.0190401,6.3174801,1,6.8367801
7327,0,2017,0,0,0.0067114,0.0469799,0,0,0,8.7870197,7.5293899,6.3985901,4,6.84655
7328,0,2017,0,0.0134228,0,0.0671141,0.161074,7.1634402,6.3404298,8.6969204,5.8923302,6.6409898,1,7.10325
7329,0,2017,0,0.0067114,0.0268456,0.0738255,0,5.6490402,5.0367599,8.66152,6.0001602,6.99933,6,6.69345
7330,0,2017,0,0.0872483,0,0.355705,0.557047,6.98138,5.35186,8.6385098,5.1985002,6.4109201,5,4.2207098
7331,0,2017,0,0.0201342,0.154362,0.295302,0,7.4979,4.6928701,8.4971199,6.9345498,5.2631798,7,7.1634402
7332,0,2017,0,0,0.0067114,0.677852,0,8.0190401,5.0910201,8.5145502,7.5806899,5.4847999,2,6.3833899
7333,0,2017,0,0.100671,0.127517,0.483221,0,8.1780901,4.2207098,8.4475803,7.8292799,5.6261301,5,4.5629802
7334,0,2017,0,0.0134228,0,0.0268456,0,8.32166,5.7853599,8.5573301,7.79246,5.8603802,4,6.5295701
7335,0,2017,0,0.0939597,0.033557,0.852349,0,8.2076397,5.0172801,8.2967701,7.17624,5.4608898,1,6.8236299
7336,0,2017,0,0.0268456,0.120805,0.0872483,0,8.2397499,4.6928701,8.0085001,6.3473902,5.1399398,2,6.23809
7337,0,2017,0,0.0067114,0.442953,0.107383,0,8.2739601,3.77107,7.2392201,6.6671801,0,0,4.1108699
7338,0,2017,0,0,0.0134228,0,0,8.3716803,5.0367599,7.1155801,7.0669298,5.35186,4,6.0650301
7339,0,2017,0,0.0604027,0,0.154362,0,8.4755201,6.0375199,3.43399,7.6010199,6.1539502,4,7.2876301
7340,0,2017,0,0,0.0134228,0.328859,0.583893,8.7275,5.0172801,7.02598,7.6409001,6.2632599,1,6.23809
7341,0,2017,0,0.033557,0.127517,0.261745,0,8.9247103,4.51086,7.6328402,7.9516401,6.0001602,8,6.42414
7342,0,2017,0,0,0.57047,0,0,8.9516802,3.77107,8.01684,8.2567101,5.1399398,4,6.1835999
7343,0,2017,0,0,0.61745,0,0.0067114,9.0060501,3.43399,8.1753502,8.3900003,5.1700802,0,0
7344,0,2017,0,0,0.348993,0.0201342,0,9.0195799,3.43399,8.2297802,8.58564,4.1108699,4,4.45263
7345,0,2017,0,0,0.14094,0,0,9.1286602,4.1108699,8.1924295,8.8797903,0,0,5.9537301
7346,0,2017,0,0,0.0738255,0.0402685,0,9.1746798,4.5629802,8.3215303,9.0116997,4.5629802,3,7.29391
7347,0,2017,0,0.033557,0.114094,0,0,9.3031797,4.2207098,8.13029,9.1924696,5.3619099,1,7.2326798
7348,0,2017,0,0.0067114,0.0402685,0,0,9.3123903,0,8.1989298,9.21807,3.43399,0,6.8367801
7349,0,2017,0,0,0.234899,0,0,9.40522,4.1108699,8.1139002,9.3335304,4.82586,3,5.35186
7350,0,2017,0,0,0.0536913,0,0.0268456,9.4921703,3.43399,7.4844398,9.4511604,5.9025402,3,6.70575
7351,0,2017,0,0.0671141,0.805369,0,0.127517,6.6051698,4.2207098,8.6328697,6.2363701,6.6455798,0,4.1108699
7352,0,2017,0,0,0,0.187919,0,7.3443198,0,8.5239601,6.3885102,3.43399,2,6.79285
7353,0,2017,0,0.0268456,0.543624,0.214765,0,7.2354999,0,8.5655899,6.3145299,4.8542099,4,6.7877202
7354,0,2017,0,0.0067114,0,0.107383,0,7.63872,4.45263,8.4841003,7.2023902,4.82586,1,7.1986299
7355,0,2017,0,0,0,0.114094,0,7.89642,0,8.5019398,7.4497299,3.77107,3,6.8383298
7356,0,2017,0,0,0.107383,0.181208,0,8.2567101,0,8.4866304,7.9081202,4.1108699,2,5.2631798
7357,0,2017,0,0,0,0,0,8.32479,5.6082301,8.5866404,7.6475101,6.3596802,4,6.9060001
7358,0,2017,0,0,0.0134228,0.033557,0,8.2509499,4.2207098,8.5155802,7.5549598,6.1202598,5,6.99933
7359,0,2017,0,0.0201342,0.107383,0.630872,0,8.22544,4.1108699,8.22155,7.01302,4.6928701,2,6.4109201
7360,0,2017,0,0.0268456,0.281879,0.630872,0,8.1568899,3.43399,8.0938597,6.9425998,5.3094902,1,6.6671801
7361,0,2017,0,0.0536913,0.14094,0.302013,0,8.24722,3.43399,7.6979899,3.43399,4.6928701,4,6.62854
7362,0,2017,0,0,0.0469799,0.0268456,0,8.2298098,4.1108699,7.4587898,5.9945798,4.82586,4,5.9945798
7363,0,2017,0,0,0,0.033557,0,8.4704504,3.43399,6.1640301,7.5243001,4.1108699,10,7.0629802
7364,0,2017,0,0,0.268456,0.0671141,0,8.5493097,3.43399,5.6261301,7.7701101,5.7071099,6,7.3596902
7365,0,2017,0,0.0738255,0.0067114,0.812081,0.0872483,8.67871,5.2121201,6.70575,7.6091599,5.9716501,0,6.75701
7366,0,2017,0,0,0.315436,0,0,8.8273802,4.1108699,7.48316,7.8066101,5.1985002,3,5.0172801
7367,0,2017,0,0.0134228,0.744966,0.127517,0,8.9468803,4.1108699,7.6902299,7.9966002,0,0,6.5875301
7368,0,2017,0,0,0.362416,0.0201342,0,8.9763603,4.1108699,7.8672199,8.1364899,5.8378801,0,6.6843801
7369,0,2017,0,0,0.0671141,0,0,8.9891901,4.1108699,8.2369204,8.4355097,5.6261301,4,4.5629802
7370,0,2017,0,0,0.348993,0,0,9.0299501,4.1108699,8.1791496,8.5324602,5.3619099,0,5.9414201
7371,0,2017,0,0.0067114,0.825503,0.033557,0,9.0189304,4.9064898,8.2808304,8.6316795,3.77107,0,5.0910201
7372,0,2017,0,0,0.979866,0,0,9.0602703,5.35186,8.2348404,8.7119799,5.2121201,0,4.51086
7373,0,2017,0,0,0.483221,0,0,9.1008997,0,8.1572199,8.7821102,5.2508898,3,6.0576701
7374,0,2017,0,0.0067114,0.0469799,0.0604027,0,9.1264296,4.7957902,8.2693701,8.9181604,5.0367599,1,6.5390801
7375,0,2017,0,0,0.228188,0.0201342,0,9.1683197,0,8.2396603,8.9753904,5.3094902,1,6.99933
7376,0,2017,0,0,0.0604027,0.0201342,0,9.2339497,4.7957902,8.1825399,9.0773296,5.3619099,0,7.5657001
7377,0,2017,0,0,0.261745,0,0,9.2307301,3.43399,8.2463903,9.1039,5.0910201,0,7.6298699
7378,0,2017,0,0.0134228,0.0268456,0.0201342,0.0805369,9.2746601,5.0172801,8.1683102,9.1519604,5.5434499,0,7.4497299
7379,0,2017,0,0,0.154362,0,0,9.35917,3.43399,8.1110697,9.2667503,0,0,6.59516
7380,0,2017,0,0,0.100671,0,0,9.3622904,5.0172801,8.2402897,9.2860203,5.6082301,1,5.4925199
7381,0,2017,0,0,0.127517,0,0,9.4245596,4.1108699,7.9967098,9.36022,4.5629802,0,5.6919298
7382,0,2017,0,0,0,0,0,9.4651299,4.1108699,7.7089901,9.41712,0,0,6.4947801
7383,0,2017,0,0,0.0134228,0,0.134228,9.5467701,5.0172801,6.86797,9.5126104,5.7500601,1,6.1289001
7384,0,2017,0,0,0.738255,0,0,9.5539904,3.43399,6.5149598,9.5333796,5.4357901,2,4.5629802
7385,0,2017,0,0.993289,0,0.0067114,0,7.1155801,6.2363701,9.3652697,8.5532598,6.5710101,0,6.7720098
7386,0,2017,0,0.0805369,0.0872483,0.033557,0.798658,6.1289001,5.0910201,9.3674603,8.4953003,5.3909101,1,5.8923302
7387,0,2017,0,0.0067114,0,0.0805369,0.758389,4.8542099,5.35186,9.3702602,8.4754105,5.6261301,2,5.9025402
7388,0,2017,0,0,0.583893,0.147651,0.0268456,4.7957902,4.5629802,9.3767996,8.4537497,3.43399,0,4.1108699
7389,0,2017,0,0.0201342,0.0201342,0.14094,0.496644,6.91717,5.1985002,9.3906498,8.3844204,6.3362002,0,6.41817
7390,0,2017,0,0.0268456,0.0201342,0.228188,0.107383,7.2336202,3.77107,9.4012499,8.3143396,6.84655,1,6.9149599
7391,0,2017,0,0,0.0067114,0.033557,0.127517,7.6272101,4.5629802,9.4183998,8.1958599,6.2363701,1,7.5028501
7392,0,2017,0,0,0.0604027,0,0.0536913,7.77878,3.43399,9.4314804,8.13976,5.6261301,1,7.6800599
7393,0,2017,0,0,0.187919,0.0268456,0,7.9210401,4.1108699,9.4429502,8.0823097,6.10252,2,7.80758
7394,0,2017,0,0.167785,0.275168,0.295302,0.120805,7.98384,3.43399,9.3663902,8.0312796,6.6117301,0,7.8685398
7395,0,2017,0,0.697987,0.0134228,0.127517,0,7.8360801,5.2121201,9.3344002,8.0419197,6.5710101,1,7.7248702
7396,0,2017,0,0.852349,0.0201342,0.0805369,0,7.6514902,4.7957902,9.2966604,8.2371502,5.0367599,1,7.6374602
7397,0,2017,0,1,0,0,0,7.4375501,5.2631798,9.25634,8.2398796,5.7500601,1,7.4675298
7398,0,2017,0,0.100671,0.583893,0.0402685,0,7.1953502,3.77107,9.2151604,8.2615404,5.5149899,2,7.2305598
7399,0,2017,0,0.0067114,0.57047,0.0738255,0,6.4947801,3.43399,9.1392899,8.4458599,5.6261301,0,5.8378801
7400,0,2017,0,0,0.724832,0.201342,0,6.08178,3.43399,9.0806398,8.3643703,4.2207098,2,4.1108699
7401,0,2017,0,0.0536913,0.127517,0.577181,0,5.2631798,4.7957902,9.0312996,8.3857803,5.8183298,1,5.5434499
7402,0,2017,0,0.0134228,0.342282,0.0469799,0,4.5629802,0,8.95576,8.2367401,4.5629802,3,5.6970401
7403,0,2017,0,0.0536913,0.409396,0.516779,0,5.9414201,3.43399,8.8229504,7.71842,6.4937501,1,6.8490901
7404,0,2017,0,0,0.14094,0,0,4.8542099,4.51086,8.8054104,7.3845901,5.2121201,1,7.2556601
7405,0,2017,0,0,0.248322,0,0.302013,6.4573898,4.1108699,8.7371397,7.0220599,5.0172801,1,6.9719701
7406,0,2017,0,0,0.489933,0,0,6.7737799,0,8.7498798,6.7934198,4.5629802,0,7.0451698
7407,0,2017,0,0,0,0.684564,0.14094,6.9207001,6.3948398,8.6497202,3.43399,7.0506101,1,7.2046399
7408,0,2017,0,0,0,0.0536913,0,6.4998999,6.29496,8.6788197,3.43399,7.0633101,2,7.0468702
7409,0,2017,0,0.38255,0.557047,0,0.0604027,6.2632599,3.43399,8.6054802,6.5390801,6.87428,1,4.2207098
7410,1,2017,1,0,0,0.0402685,0.0671141,7.1167698,5.7680202,9.4158602,8.3281898,6.6409898,1,6.6635199
7411,1,2017,1,0,0.0939597,0.0067114,0,7.9029198,0,9.4506598,8.0497799,6.2415199,2,7.8151898
7412,1,2017,1,0.0268456,0.38255,0.275168,0,7.94626,3.77107,9.3559504,7.8812299,5.9537301,0,7.8175998
7413,1,2017,1,0.0134228,0,0.187919,0,6.0138202,5.4925199,8.8183804,7.8148999,6.8857002,2,6.5465598
7414,2,2017,1,0,0.0134228,0,0,7.7902298,4.1108699,9.4538498,8.0747299,6.5493398,1,7.62571
7415,2,2017,1,0,0.0872483,0,0,7.9405899,4.51086,9.4553699,7.9945598,6.5295701,1,7.8285699
7416,2,2017,1,0,0,0.0604027,0,5.9687099,5.5959301,8.8634796,8.0039396,6.3846798,3,6.3070898
7417,3,2017,1,0,0.348993,0.0671141,0,8.0220604,4.1108699,8.39188,7.69771,4.2207098,2,6.10252
7418,3,2017,1,0,0.295302,0,0,9.3826504,4.45263,8.0110798,9.2849903,0,0,6.7720098
7419,0,2017,0,0.0671141,0.228188,0,0.651007,6.8383298,0,9.4303904,8.3639097,4.2207098,1,6.21521
7420,0,2017,0,0,0.241611,0.0469799,0,6.44731,3.77107,9.4265404,8.3214197,6.0527101,1,5.8923302
7421,0,2017,0,0,0.0402685,0.0067114,0,6.8645501,4.7957902,9.4248199,8.3361397,6.4416099,1,6.42768
7422,0,2017,0,0.0201342,0,0.147651,0.0469799,7.5529799,5.5434499,9.43396,8.18398,6.5493398,1,7.2945299
7423,0,2017,0,0.0268456,0.328859,0.100671,0,8.0566101,3.43399,9.4242601,8.0129099,6.2483101,1,7.9169898
7424,0,2017,0,0.0402685,0.52349,0.33557,0.033557,7.6130199,0,9.2848597,7.9464798,6.19311,0,7.4380202
7425,0,2017,0,0.0067114,0,0.0402685,0,6.7197199,5.4608898,9.1631804,8.26474,6.1539502,1,6.9513402
7426,0,2017,0,0,0.510067,0.181208,0,6.64329,0,9.1385899,8.3572798,5.3619099,1,6.3808098
7427,0,2017,0,0.033557,0.422819,0.530201,0,4.45263,4.1108699,9.0060501,8.2456799,6.0138202,1,5.8640299
7428,0,2017,0,0.0134228,0.0067114,0.268456,0,5.6490402,4.7957902,8.8950796,8.10744,5.9716501,4,6.1289001
7429,0,2017,0,0,0.0134228,0.308725,0,5.1985002,5.2121201,8.8343,7.96698,6.3596802,5,5.8062201
7430,0,2017,0,0,0,0,0.100671,6.7702398,5.7266598,8.6541004,5.6261301,6.44731,1,6.5710101
7431,0,2017,0,0,0.0201342,0.255034,0,6.6092801,5.2121201,8.5941696,4.82586,6.9492698,1,6.6531301
7432,0,2017,0,0.0268456,0.107383,0.510067,0,5.2508898,4.7957902,8.5521898,6.6117301,7.41717,12,6.29496
7433,0,2017,0,0.0134228,0.275168,0.463087,0,6.7091098,4.1108699,8.5262299,4.6928701,4.6928701,1,6.1640301
7434,0,2017,0,0.0738255,0,0.872483,0,7.1547298,5.0172801,8.5411396,5.7361498,5.1399398,2,6.42414
7435,0,2017,0,0,0.248322,0,0,7.6575599,3.43399,8.3726397,7.2816901,5.0172801,8,7.1922998
7436,0,2017,0,0.0067114,0.369128,0.322148,0,8.0999098,0,8.3865299,7.7749801,5.1985002,2,5.5503201
7437,0,2017,0,0,0.496644,0.489933,0,8.1697903,3.77107,8.4444799,7.9325299,3.43399,2,6.76964
7438,0,2017,0,0,0.281879,0.422819,0,8.1721601,3.43399,8.3763304,7.3950601,6.2516699,5,6.9345498
7439,0,2017,0,0.0201342,0.362416,0.563758,0,8.0371399,3.43399,8.2679796,7.5416999,5.3909101,3,6.8171902
7440,0,2017,0,0,0.201342,0.0134228,0,8.06779,3.43399,7.93571,6.5390801,4.6928701,4,7.0133801
7441,0,2017,0,0,0.771812,0.208054,0,8.1327801,3.77107,7.01302,6.0527101,5.0172801,0,4.82586
7442,0,2017,0,0.033557,0.0872483,0.241611,0,8.2488899,4.5629802,6.7642698,6.7446799,5.6919298,4,5.7071099
7443,0,2017,0,0,0,0,0,8.6725798,5.9025402,7.3162799,7.89329,6.28722,2,6.12675
7444,0,2017,0,0,0.630872,0,0.0939597,8.7538004,3.43399,7.4247499,7.8285699,5.3619099,2,0
7445,0,2017,0,0,0.187919,0,0,8.8897305,4.1108699,7.85957,8.1108704,4.9064898,3,5.9687099
7446,0,2017,0,0,0.355705,0,0,9.0253897,3.43399,8.0935202,8.3437099,5.0367599,1,5.0910201
7447,0,2017,0,0,0.120805,0,0,9.0854301,4.7957902,8.05548,8.6367502,5.4925199,4,6.49786
7448,0,2017,0,0,0.0201342,0,0,9.1306496,5.0172801,8.1206303,8.8407803,5.7071099,1,5.8021202
7449,0,2017,0,0.120805,0,0.107383,0,9.18361,5.35186,8.0116701,8.9108801,5.4847999,2,6.7268901
7450,0,2017,0,0,0.422819,0,0,9.2234497,5.1399398,8.1638002,9.0369501,3.43399,0,7.3636899
7451,0,2017,0,0.0268456,0.127517,0.033557,0,9.3428297,3.43399,7.9362302,9.2171402,4.2207098,2,7.41749
7452,0,2017,0,0,0.114094,0,0,9.3503103,5.4847999,8.0190401,9.2429705,0,0,7.09866
7453,0,2017,0,0,0.100671,0,0,9.5197201,4.82586,7.4793,9.4670296,5.4357901,2,5.5570998
7454,0,2017,0,0,0.0604027,0,0,9.5296402,5.0172801,7.2305598,9.4886503,5.5503201,2,6.3833899
7455,0,2017,0,0.0134228,0.677852,0.14094,0.0134228,6.5381398,4.1108699,8.5205898,4.9064898,6.1640301,1,5.8923302
7456,0,2017,0,0,0.134228,0.0536913,0,7.5174298,3.43399,8.4523497,6.9268098,4.82586,1,7.1956
7457,0,2017,0,0,0.0402685,0.0469799,0,7.8189902,3.43399,8.3548698,7.4372401,4.1108699,2,6.8880501
7458,0,2017,0,0,0.0671141,0.0268456,0,7.83986,4.51086,8.4265499,7.4874201,4.51086,3,6.8171902
7459,0,2017,0,0,0.308725,0.033557,0,7.99965,4.1108699,8.3721104,7.69136,4.7957902,3,6.2363701
7460,0,2017,0,0,0,0.14094,0,8.2290401,5.8183298,8.3581495,8.0394001,6.0527101,4,6.12675
7461,0,2017,0,0,0.0671141,0.281879,0,8.2774401,0,8.46492,7.99965,3.43399,1,6.2825198
7462,0,2017,0,0.0536913,0.0738255,0.731544,0,8.1697197,4.7957902,8.4855804,7.8172402,5.5503201,4,6.5823698
7463,0,2017,0,0.0067114,0.369128,0.275168,0,8.0852203,3.43399,8.40347,7.77179,4.9064898,3,6.2415199
7464,0,2017,0,0,0.107383,0.261745,0,8.1781902,4.51086,8.4393797,7.5135598,6.1310301,4,6.9060001
7465,0,2017,0,0,0.61745,0.0067114,0,8.0529804,4.1108699,8.1795101,7.31707,4.8542099,2,7.08145
7466,0,2017,0,0.0067114,0.181208,0.0268456,0,7.9685402,3.43399,8.0536604,7.0553298,4.6928701,2,7.2326798
7467,0,2017,0,0,0.57047,0.0268456,0,8.1128101,0,7.79177,5.6021199,4.6928701,1,6.9925299
7468,0,2017,0,0,0.52349,0.0067114,0,8.0851803,3.43399,7.5783401,4.45263,5.6970401,6,6.7307501
7469,0,2017,0,0.0067114,0.134228,0.322148,0,8.0733299,4.7957902,7.3084602,5.3619099,5.7680202,3,6.12675
7470,0,2017,0,0.0067114,0.147651,0.154362,0,8.3437099,4.2207098,6.5521002,7.1728101,5.4357901,3,6.5806398
7471,0,2017,0,0.100671,0.0134228,0.38255,0,8.3729801,5.0367599,5.5570998,7.3334799,6.3487701,6,6.9207001
7472,0,2017,0,0,0,0.174497,0,8.4728403,5.4925199,6.2223601,7.71278,5.8378801,2,7.3880501
7473,0,2017,0,0,0,0.0067114,0,8.5764999,5.6021199,6.5237799,7.80832,5.98037,1,7.0912199
7474,0,2017,0,0,0,0.0268456,0,8.6172104,6.1114702,7.0553298,7.8691401,6.2516699,1,6.70575
7475,0,2017,0,0,0.33557,0,0.0134228,8.7849703,0,7.7186899,8.0097399,5.3619099,5,4.1108699
7476,0,2017,0,0,0.348993,0,0,8.86201,0,7.64504,7.9450698,4.51086,5,6.1539502
7477,0,2017,0,0.0201342,0,0.033557,0,8.9456701,5.4925199,7.8843699,8.1350698,5.7680202,2,6.6409898
7478,0,2017,0,0,0.510067,0,0,9.0076103,0,8.0263004,8.2603998,4.5629802,2,5.8301501
7479,0,2017,0,0,0.362416,0,0,9.0588999,3.77107,8.0898104,8.50245,5.5503201,2,6.3145299
7480,0,2017,0,0.0067114,0.0872483,0.241611,0,9.0841303,4.2207098,8.1168404,8.6766195,6.0349398,10,6.28722
7481,0,2017,0,0,0.214765,0.0268456,0,9.1221399,3.43399,8.0679703,8.7536497,5.7071099,2,6.5381398
7482,0,2017,0,0,0.154362,0,0,9.1798897,3.43399,8.1058102,8.9460802,0,1,6.7979202
7483,0,2017,0,0,0.261745,0,0,9.2189302,4.1108699,8.0764303,9.0018101,4.9064898,0,7.1953502
7484,0,2017,0,0,0.181208,0,0,9.2747002,4.51086,8.0823097,9.1304903,5.0367599,0,7.70471
7485,0,2017,0,0.0805369,0.275168,0,0,9.3162498,0,7.9850998,9.1770096,4.6928701,0,7.5817399
7486,0,2017,0,0,0.0872483,0,0,9.3969297,4.7957902,8.0791597,9.3076696,5.0367599,3,6.3404298
7487,0,2017,0,0,0,0,0,9.4560404,5.2508898,7.9254699,9.3798304,0,0,6.5815101
7488,0,2017,0,0,0,0,0,9.4604702,4.8542099,7.8674898,9.3982801,0,0,6.1519098
7489,0,2017,0,0,0.0939597,0,0,9.4937096,3.77107,7.7057099,9.4340897,0,0,4.2207098
7490,0,2017,0,0.718121,0,0.0604027,0.221477,7.3833799,6.4035602,9.4156399,8.48839,6.7223401,0,6.2648902
7491,0,2017,0,0.0134228,0,0.14094,0.845638,7.1212001,5.35186,9.4152403,8.4393797,6.08178,1,6.68648
7492,0,2017,0,0.174497,0.0201342,0.0604027,0.738255,6.2363701,5.1985002,9.4174604,8.3683701,5.3619099,0,5.0172801
7493,0,2017,0,0.14094,0,0.241611,0.416107,5.35186,5.6082301,9.4201097,8.3435898,6.1114702,0,5.0172801
7494,0,2017,0,0,0.228188,0.0067114,0.389262,5.1985002,0,9.4262695,8.3173599,6.0138202,1,5.4925199
7495,0,2017,0,0,0,0,0,7.1511402,5.35186,9.4389496,8.2815504,6.45961,0,6.8439999
